author_id,n_papers,paper_share
Vasan RS,878,0.19411894760114967
Levy D,762,0.1684722529294716
Benjamin EJ,586,0.12956002653106347
Larson MG,525,0.1160734026088879
Kannel WB,475,0.10501879283661286
Cupples LA,444,0.09816493477780235
Seshadri S,444,0.09816493477780235
D'Agostino RB,416,0.09197435330532833
Psaty BM,395,0.0873314172009728
Wilson PW,390,0.0862259562237453
O'Donnell CJ,365,0.08069865133760779
Beiser AS,364,0.08047755914216229
Rotter JI,349,0.07716117621047977
Fox CS,345,0.07627680742869777
Boerwinkle E,299,0.06610656643820473
Wolf PA,296,0.06544328985186823
Uitterlinden AG,281,0.062126906920185715
Liu C,260,0.057483970815830204
Murabito JM,257,0.0568206942294937
Gudnason V,239,0.05284103471147469
Hofman A,235,0.05195666592969268
Fornage M,232,0.05129338934335618
Smith AV,227,0.050187928366128676
Kiel DP,226,0.049966836170683177
Bis JC,223,0.04930355958434667
van Duijn CM,223,0.04930355958434667
Harris TB,221,0.048861375193455674
Meigs JB,215,0.047534822020782665
Launer LJ,206,0.04554499226177316
Dupuis J,205,0.04532390006632766
Wilson JG,195,0.04311297811187265
Massaro JM,194,0.04289188591642715
Au R,191,0.04222860933009065
Liu Y,186,0.04112314835286315
Hwang SJ,185,0.04090205615741764
DeCarli C,178,0.03935441078929914
Wang TJ,178,0.03935441078929914
Rich SS,175,0.038691134202962635
Smith JA,171,0.03780676542118063
Yang Q,169,0.03736458103028963
Ikram MA,163,0.036038027857616624
Johnson AD,163,0.036038027857616624
Lin H,163,0.036038027857616624
Guo X,160,0.035374751271280126
Jacques PF,157,0.03471147468494362
Reiner AP,155,0.03426929029405262
Lunetta KL,154,0.03404819809860712
Morrison AC,150,0.033163829316825114
Loos RJF,148,0.032721644925934115
Chasman DI,147,0.032500552730488616
Brody JA,146,0.03227946053504311
Taylor KD,145,0.03205836833959761
Hoffmann U,144,0.03183727614415211
Rivadeneira F,140,0.030952907362370108
Castelli WP,138,0.030510722971479106
Mitchell GF,137,0.030289630776033607
Ellinor PT,135,0.029847446385142605
Kardia SLR,134,0.029626354189697102
Xanthakis V,131,0.0289630776033606
Himali JJ,130,0.028741985407915102
Teumer A,126,0.0278576166261331
Spector TD,124,0.027415432235242097
Kooperberg C,123,0.027194340039796594
Zhang Y,123,0.027194340039796594
Hayward C,122,0.026973247844351095
Ridker PM,121,0.026752155648905592
Chen YI,119,0.026309971258014594
North KE,119,0.026309971258014594
Ferrucci L,117,0.025867786867123592
Heckbert SR,117,0.025867786867123592
O'Connor GT,117,0.025867786867123592
Rice K,117,0.025867786867123592
Wareham NJ,117,0.025867786867123592
Lehtimäki T,116,0.02564669467167809
Lubitz SA,116,0.02564669467167809
Ordovas JM,116,0.02564669467167809
Gieger C,115,0.02542560247623259
Pencina MJ,114,0.025204510280787087
Peters A,114,0.025204510280787087
Hannan MT,113,0.024983418085341588
Satizabal CL,112,0.024762325889896086
Dehghan A,110,0.024320141499005084
Cheng S,108,0.023877957108114082
Tanaka T,106,0.023435772717223084
Demissie S,105,0.02321468052177758
Redline S,105,0.02321468052177758
Joehanes R,104,0.02299358832633208
Kathiresan S,103,0.02277249613088658
Felson DT,102,0.02255140393544108
Mitchell BD,102,0.02255140393544108
Raitakari OT,101,0.022330311739995577
Schaefer EJ,101,0.022330311739995577
Salomaa V,100,0.022109219544550078
Amin N,98,0.021667035153659076
Deary IJ,98,0.021667035153659076
Nalls MA,98,0.021667035153659076
Chen MH,97,0.021445942958213574
Rudan I,97,0.021445942958213574
Sullivan LM,95,0.021003758567322575
Arnett DK,94,0.020782666371877073
Kähönen M,94,0.020782666371877073
Ingelsson E,91,0.02011938978554057
Jukema JW,91,0.02011938978554057
Lange LA,91,0.02011938978554057
Mosley TH,91,0.02011938978554057
Franco OH,90,0.01989829759009507
O'Connell JR,90,0.01989829759009507
Völzke H,90,0.01989829759009507
Zhao W,90,0.01989829759009507
Franceschini N,89,0.01967720539464957
Siscovick DS,89,0.01967720539464957
Trompet S,89,0.01967720539464957
Yanek LR,89,0.01967720539464957
