dataset,metric,value,top_x,year,computed_date
MESA,n_papers,1877,NA,NA,2026-06-24
MESA,n_authors,7234,NA,NA,2026-06-24
MESA,top_x_share,0.1667554608417688,1,NA,2026-06-24
MESA,top_x_share,0.29515183803942463,3,NA,2026-06-24
MESA,top_x_share,0.4517847629195525,5,NA,2026-06-24
MESA,top_x_share,0.5961640916355887,10,NA,2026-06-24
MESA,top_x_share,0.7607884922749067,20,NA,2026-06-24
MESA,top_x_share,0.46153846153846156,1,2005,2026-06-24
MESA,top_x_share,0.6153846153846154,3,2005,2026-06-24
MESA,top_x_share,0.6153846153846154,5,2005,2026-06-24
MESA,top_x_share,0.8461538461538461,10,2005,2026-06-24
MESA,top_x_share,0.9230769230769231,20,2005,2026-06-24
MESA,top_x_share,0.3235294117647059,1,2006,2026-06-24
MESA,top_x_share,0.38235294117647056,3,2006,2026-06-24
MESA,top_x_share,0.6176470588235294,5,2006,2026-06-24
MESA,top_x_share,0.7941176470588235,10,2006,2026-06-24
MESA,top_x_share,0.9705882352941176,20,2006,2026-06-24
MESA,top_x_share,0.24242424242424243,1,2007,2026-06-24
MESA,top_x_share,0.48484848484848486,3,2007,2026-06-24
MESA,top_x_share,0.7575757575757576,5,2007,2026-06-24
MESA,top_x_share,0.9393939393939394,10,2007,2026-06-24
MESA,top_x_share,0.9393939393939394,20,2007,2026-06-24
MESA,top_x_share,0.352112676056338,1,2008,2026-06-24
MESA,top_x_share,0.4225352112676056,3,2008,2026-06-24
MESA,top_x_share,0.49295774647887325,5,2008,2026-06-24
MESA,top_x_share,0.6901408450704225,10,2008,2026-06-24
MESA,top_x_share,0.9436619718309859,20,2008,2026-06-24
MESA,top_x_share,0.1686746987951807,1,2009,2026-06-24
MESA,top_x_share,0.3493975903614458,3,2009,2026-06-24
MESA,top_x_share,0.5542168674698795,5,2009,2026-06-24
MESA,top_x_share,0.8433734939759037,10,2009,2026-06-24
MESA,top_x_share,0.891566265060241,20,2009,2026-06-24
MESA,top_x_share,0.18518518518518517,1,2010,2026-06-24
MESA,top_x_share,0.3950617283950617,3,2010,2026-06-24
MESA,top_x_share,0.4567901234567901,5,2010,2026-06-24
MESA,top_x_share,0.7283950617283951,10,2010,2026-06-24
MESA,top_x_share,0.8024691358024691,20,2010,2026-06-24
MESA,top_x_share,0.1978021978021978,1,2011,2026-06-24
MESA,top_x_share,0.3956043956043956,3,2011,2026-06-24
MESA,top_x_share,0.5054945054945055,5,2011,2026-06-24
MESA,top_x_share,0.6593406593406593,10,2011,2026-06-24
MESA,top_x_share,0.8131868131868132,20,2011,2026-06-24
MESA,top_x_share,0.1839080459770115,1,2012,2026-06-24
MESA,top_x_share,0.26436781609195403,3,2012,2026-06-24
MESA,top_x_share,0.5172413793103449,5,2012,2026-06-24
MESA,top_x_share,0.6896551724137931,10,2012,2026-06-24
MESA,top_x_share,0.8275862068965517,20,2012,2026-06-24
MESA,top_x_share,0.19230769230769232,1,2013,2026-06-24
MESA,top_x_share,0.4807692307692308,3,2013,2026-06-24
MESA,top_x_share,0.6634615384615384,5,2013,2026-06-24
MESA,top_x_share,0.7788461538461539,10,2013,2026-06-24
MESA,top_x_share,0.8846153846153846,20,2013,2026-06-24
MESA,top_x_share,0.21481481481481482,1,2014,2026-06-24
MESA,top_x_share,0.37777777777777777,3,2014,2026-06-24
MESA,top_x_share,0.5481481481481482,5,2014,2026-06-24
MESA,top_x_share,0.7777777777777778,10,2014,2026-06-24
MESA,top_x_share,0.9111111111111111,20,2014,2026-06-24
MESA,top_x_share,0.18571428571428572,1,2015,2026-06-24
MESA,top_x_share,0.32857142857142857,3,2015,2026-06-24
MESA,top_x_share,0.4857142857142857,5,2015,2026-06-24
MESA,top_x_share,0.6857142857142857,10,2015,2026-06-24
MESA,top_x_share,0.8785714285714286,20,2015,2026-06-24
MESA,top_x_share,0.13138686131386862,1,2016,2026-06-24
MESA,top_x_share,0.3795620437956204,3,2016,2026-06-24
MESA,top_x_share,0.3795620437956204,5,2016,2026-06-24
MESA,top_x_share,0.6861313868613139,10,2016,2026-06-24
MESA,top_x_share,0.7591240875912408,20,2016,2026-06-24
MESA,top_x_share,0.16901408450704225,1,2017,2026-06-24
MESA,top_x_share,0.4014084507042254,3,2017,2026-06-24
MESA,top_x_share,0.5422535211267606,5,2017,2026-06-24
MESA,top_x_share,0.795774647887324,10,2017,2026-06-24
MESA,top_x_share,0.8591549295774648,20,2017,2026-06-24
MESA,top_x_share,0.17164179104477612,1,2018,2026-06-24
MESA,top_x_share,0.3805970149253731,3,2018,2026-06-24
MESA,top_x_share,0.6119402985074627,5,2018,2026-06-24
MESA,top_x_share,0.7014925373134329,10,2018,2026-06-24
MESA,top_x_share,0.8432835820895522,20,2018,2026-06-24
MESA,top_x_share,0.23076923076923078,1,2019,2026-06-24
MESA,top_x_share,0.5,3,2019,2026-06-24
MESA,top_x_share,0.5,5,2019,2026-06-24
MESA,top_x_share,0.6538461538461539,10,2019,2026-06-24
MESA,top_x_share,0.7692307692307693,20,2019,2026-06-24
MESA,top_x_share,0.2777777777777778,1,2020,2026-06-24
MESA,top_x_share,0.3472222222222222,3,2020,2026-06-24
MESA,top_x_share,0.5277777777777778,5,2020,2026-06-24
MESA,top_x_share,0.6805555555555556,10,2020,2026-06-24
MESA,top_x_share,0.8194444444444444,20,2020,2026-06-24
MESA,top_x_share,0.17346938775510204,1,2021,2026-06-24
MESA,top_x_share,0.35714285714285715,3,2021,2026-06-24
MESA,top_x_share,0.5,5,2021,2026-06-24
MESA,top_x_share,0.6530612244897959,10,2021,2026-06-24
MESA,top_x_share,0.7857142857142857,20,2021,2026-06-24
MESA,top_x_share,0.21212121212121213,1,2022,2026-06-24
MESA,top_x_share,0.30303030303030304,3,2022,2026-06-24
MESA,top_x_share,0.45454545454545453,5,2022,2026-06-24
MESA,top_x_share,0.6868686868686869,10,2022,2026-06-24
MESA,top_x_share,0.8282828282828283,20,2022,2026-06-24
MESA,top_x_share,0.24,1,2023,2026-06-24
MESA,top_x_share,0.41333333333333333,3,2023,2026-06-24
MESA,top_x_share,0.48,5,2023,2026-06-24
MESA,top_x_share,0.6533333333333333,10,2023,2026-06-24
MESA,top_x_share,0.84,20,2023,2026-06-24
MESA,top_x_share,0.1694915254237288,1,2024,2026-06-24
MESA,top_x_share,0.3220338983050847,3,2024,2026-06-24
MESA,top_x_share,0.6101694915254238,5,2024,2026-06-24
MESA,top_x_share,0.711864406779661,10,2024,2026-06-24
MESA,top_x_share,0.9152542372881356,20,2024,2026-06-24
MESA,top_x_share,0.23636363636363636,1,2025,2026-06-24
MESA,top_x_share,0.38181818181818183,3,2025,2026-06-24
MESA,top_x_share,0.5636363636363636,5,2025,2026-06-24
MESA,top_x_share,0.7272727272727273,10,2025,2026-06-24
MESA,top_x_share,0.8181818181818182,20,2025,2026-06-24
MESA,top_x_share,0.28,1,2026,2026-06-24
MESA,top_x_share,0.56,3,2026,2026-06-24
MESA,top_x_share,0.8,5,2026,2026-06-24
MESA,top_x_share,0.92,10,2026,2026-06-24
MESA,top_x_share,0.92,20,2026,2026-06-24
