author_id,n_papers,paper_share
Spoth R,164,0.6332046332046332
Redmond C,72,0.277992277992278
Feinberg ME,69,0.26640926640926643
Greenberg MT,52,0.20077220077220076
Shin C,40,0.15444015444015444
Trudeau L,32,0.12355212355212356
Guyll M,23,0.0888030888030888
Mason WA,17,0.06563706563706563
Osgood DW,17,0.06563706563706563
Chilenski SM,15,0.05791505791505792
Lippold MA,15,0.05791505791505792
Haggerty KP,14,0.05405405405405406
Perkins DF,14,0.05405405405405406
Fosco GM,13,0.05019305019305019
Kosterman R,13,0.05019305019305019
Moody J,13,0.05019305019305019
Lillehoj CJ,12,0.04633204633204633
Hawkins JD,11,0.04247104247104247
Madon S,10,0.03861003861003861
Gest SD,9,0.03474903474903475
Molgaard V,9,0.03474903474903475
Schainker LM,9,0.03474903474903475
Schlomer GL,9,0.03474903474903475
Cleveland HH,8,0.03088803088803089
Ragan DT,8,0.03088803088803089
Kreager DA,7,0.02702702702702703
Mincemoyer CC,7,0.02702702702702703
Randall GK,7,0.02702702702702703
Crowley DM,6,0.023166023166023165
Jones DE,6,0.023166023166023165
Ramisetty‑Mikler S,6,0.023166023166023165
Vandenbergh DJ,6,0.023166023166023165
Willard J,6,0.023166023166023165
Clair S,5,0.019305019305019305
Conger RD,5,0.019305019305019305
Goldberg CJ,5,0.019305019305019305
Siennick SE,5,0.019305019305019305
Welsh JA,5,0.019305019305019305
Yoo S,5,0.019305019305019305
Cleveland MJ,4,0.015444015444015444
Johnson LE,4,0.015444015444015444
Olson JR,4,0.015444015444015444
Ralston E,4,0.015444015444015444
Rulison KL,4,0.015444015444015444
Azevedo K,3,0.011583011583011582
Botvin GJ,3,0.011583011583011582
Coffman DL,3,0.011583011583011582
Epstein JA,3,0.011583011583011582
Fisher JC,3,0.011583011583011582
Goldberg-Lillehoj C,3,0.011583011583011582
Hitchings JE,3,0.011583011583011582
Kahn JH,3,0.011583011583011582
Lepper HS,3,0.011583011583011582
Neppl T,3,0.011583011583011582
Rueter MA,3,0.011583011583011582
Russell D,3,0.011583011583011582
