paper_id,bibcite_id,fetch_date,fetch_status,source
ffcws_1691,1691,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_184,184,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1921,1921,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1926,1926,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_195,195,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_20,20,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2041,2041,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2171,2171,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2186,2186,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2266,2266,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2436,2436,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2576,2576,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_300,300,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_328,328,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_330,330,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_365,365,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_367,367,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_422,422,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_496,496,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_511,511,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_554,554,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_617,617,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_628,628,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_677,677,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_886,886,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_89,89,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_895,895,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1005,1005,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_105,105,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1132,1132,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1238,1238,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1431,1431,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1626,1626,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1886,1886,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1951,1951,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2296,2296,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2571,2571,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_3691,3691,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_379,379,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_400,400,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_427,427,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_446,446,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_60,60,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_68,68,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_700,700,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_744,744,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_942,942,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_997,997,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1006,1006,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_101,101,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1052,1052,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1126,1126,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1491,1491,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1606,1606,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1761,1761,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1771,1771,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1861,1861,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1956,1956,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2011,2011,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2231,2231,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2456,2456,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2541,2541,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_3771,3771,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_38,38,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_383,383,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_406,406,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_417,417,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_456,456,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_494,494,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_517,517,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_545,545,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_559,559,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_570,570,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_574,574,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_596,596,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_61,61,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_649,649,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_667,667,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_856,856,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_879,879,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1102,1102,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1150,1150,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1296,1296,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1311,1311,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1341,1341,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1381,1381,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1441,1441,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_157,157,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_16,16,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1671,1671,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2071,2071,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2466,2466,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2506,2506,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2521,2521,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2551,2551,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_306,306,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_3756,3756,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_3791,3791,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_3796,3796,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_389,389,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_421,421,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_468,468,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_506,506,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_510,510,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_620,620,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_627,627,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_752,752,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_787,787,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_795,795,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_797,797,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_830,830,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_841,841,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_863,863,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1061,1061,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1075,1075,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1098,1098,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1100,1100,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_113,113,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1180,1180,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1245,1245,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1250,1250,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1274,1274,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1361,1361,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1521,1521,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2196,2196,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2421,2421,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2531,2531,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_318,318,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_3711,3711,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_388,388,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_398,398,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_495,495,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_519,519,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_546,546,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_575,575,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_589,589,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_618,618,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_634,634,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_665,665,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_685,685,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_707,707,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_734,734,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_893,893,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_920,920,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_937,937,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_967,967,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_971,971,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_989,989,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1015,1015,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_103,103,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1062,1062,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1178,1178,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1200,1200,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_129,129,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1526,1526,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_189,189,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1976,1976,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2016,2016,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_213,213,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_218,218,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2361,2361,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_320,320,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_329,329,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_354,354,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_357,357,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_384,384,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_385,385,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_585,585,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_636,636,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_732,732,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_760,760,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_771,771,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_81,81,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_818,818,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_86,86,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_917,917,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1080,1080,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_109,109,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1127,1127,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1137,1137,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1174,1174,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_131,131,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1346,1346,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1376,1376,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_148,148,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_180,180,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_190,190,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1936,1936,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1961,1961,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2021,2021,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_215,215,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2181,2181,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2476,2476,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2486,2486,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2496,2496,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2501,2501,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2701,2701,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_331,331,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_3746,3746,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_387,387,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_395,395,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_498,498,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_499,499,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_535,535,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_569,569,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_587,587,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_595,595,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_601,601,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_654,654,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_660,660,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_673,673,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_718,718,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_719,719,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_730,730,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_77,77,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_78,78,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_79,79,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_824,824,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_880,880,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_887,887,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_91,91,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_919,919,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_963,963,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_966,966,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1021,1021,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1024,1024,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1030,1030,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1056,1056,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1152,1152,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1161,1161,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1199,1199,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1205,1205,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1217,1217,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1262,1262,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1273,1273,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_150,150,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1571,1571,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_198,198,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_269,269,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_308,308,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_35,35,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_366,366,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_371,371,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_3726,3726,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_380,380,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_41,41,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_418,418,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_42,42,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_459,459,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_467,467,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_484,484,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_492,492,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_531,531,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_549,549,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_644,644,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_656,656,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_683,683,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_706,706,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_712,712,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_717,717,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_735,735,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_820,820,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_882,882,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_898,898,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_901,901,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_95,95,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_950,950,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_956,956,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_983,983,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_985,985,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1017,1017,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1034,1034,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1096,1096,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1173,1173,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1227,1227,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1641,1641,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1646,1646,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1676,1676,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1701,1701,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_197,197,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2046,2046,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2106,2106,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2111,2111,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2236,2236,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2256,2256,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2441,2441,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_292,292,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_296,296,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_303,303,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_307,307,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_312,312,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_349,349,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_3696,3696,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_37,37,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_390,390,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_391,391,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_428,428,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_475,475,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_538,538,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_542,542,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_555,555,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_560,560,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_606,606,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_619,619,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_680,680,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_741,741,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_754,754,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_838,838,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_851,851,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_868,868,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_890,890,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_960,960,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_980,980,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1000,1000,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1011,1011,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1040,1040,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1094,1094,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_118,118,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1183,1183,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1204,1204,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1213,1213,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1224,1224,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1267,1267,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1268,1268,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_128,128,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1421,1421,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1451,1451,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1531,1531,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_169,169,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1751,1751,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_202,202,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2166,2166,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_220,220,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2241,2241,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_238,238,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2446,2446,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2706,2706,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_3686,3686,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_408,408,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_480,480,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_501,501,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_528,528,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_536,536,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_598,598,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_64,64,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_679,679,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_682,682,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_733,733,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_799,799,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_853,853,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_870,870,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_902,902,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_935,935,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_962,962,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_970,970,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_992,992,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1028,1028,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1055,1055,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1090,1090,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1109,1109,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1111,1111,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1136,1136,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1220,1220,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1561,1561,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1581,1581,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1766,1766,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_1846,1846,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_2136,2136,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_260,260,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_264,264,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_268,268,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_3931,3931,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_464,464,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_502,502,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_505,505,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_526,526,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_532,532,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_584,584,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_603,603,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_609,609,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_610,610,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_650,650,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_653,653,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_655,655,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_670,670,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_676,676,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_692,692,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_702,702,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_708,708,2026-06-24T23:14:05Z,success,ffcws_scrape
ffcws_711,711,2026-06-24T23:14:05Z,success,ffcws_scrape
