dataset,metric,value,top_x,year,computed_date
EdShare_pre2015,top_x_share,0.44,5,1981,2026-06-25
EdShare_pre2015,top_x_share,1,10,1981,2026-06-25
EdShare_pre2015,top_x_share,1,20,1981,2026-06-25
EdShare_pre2015,hhi,0.17687074829931976,NA,1982,2026-06-25
EdShare_pre2015,top_x_share,0.23809523809523808,1,1982,2026-06-25
EdShare_pre2015,top_x_share,0.38095238095238093,3,1982,2026-06-25
EdShare_pre2015,top_x_share,0.47619047619047616,5,1982,2026-06-25
EdShare_pre2015,top_x_share,1,10,1982,2026-06-25
EdShare_pre2015,top_x_share,1,20,1982,2026-06-25
EdShare_pre2015,hhi,0.20498614958448758,NA,1983,2026-06-25
EdShare_pre2015,top_x_share,0.15789473684210525,1,1983,2026-06-25
EdShare_pre2015,top_x_share,0.47368421052631576,3,1983,2026-06-25
EdShare_pre2015,top_x_share,0.47368421052631576,5,1983,2026-06-25
EdShare_pre2015,top_x_share,0.47368421052631576,10,1983,2026-06-25
EdShare_pre2015,top_x_share,1,20,1983,2026-06-25
EdShare_pre2015,hhi,0.12809917355371891,NA,1984,2026-06-25
EdShare_pre2015,top_x_share,0.2727272727272727,1,1984,2026-06-25
EdShare_pre2015,top_x_share,0.5,3,1984,2026-06-25
EdShare_pre2015,top_x_share,0.5,5,1984,2026-06-25
EdShare_pre2015,top_x_share,1,10,1984,2026-06-25
EdShare_pre2015,top_x_share,1,20,1984,2026-06-25
EdShare_pre2015,hhi,0.1083984375,NA,1985,2026-06-25
EdShare_pre2015,top_x_share,0.09375,1,1985,2026-06-25
EdShare_pre2015,top_x_share,0.46875,3,1985,2026-06-25
EdShare_pre2015,top_x_share,0.46875,5,1985,2026-06-25
EdShare_pre2015,top_x_share,0.46875,10,1985,2026-06-25
EdShare_pre2015,top_x_share,1,20,1985,2026-06-25
EdShare_pre2015,hhi,0.1326530612244898,NA,1986,2026-06-25
EdShare_pre2015,top_x_share,0.10714285714285714,1,1986,2026-06-25
EdShare_pre2015,top_x_share,0.32142857142857145,3,1986,2026-06-25
EdShare_pre2015,top_x_share,0.32142857142857145,5,1986,2026-06-25
EdShare_pre2015,top_x_share,0.32142857142857145,10,1986,2026-06-25
EdShare_pre2015,top_x_share,1,20,1986,2026-06-25
EdShare_pre2015,hhi,0.16081632653061229,NA,1987,2026-06-25
EdShare_pre2015,top_x_share,0.17142857142857143,1,1987,2026-06-25
EdShare_pre2015,top_x_share,0.17142857142857143,3,1987,2026-06-25
EdShare_pre2015,top_x_share,0.17142857142857143,5,1987,2026-06-25
EdShare_pre2015,top_x_share,0.3142857142857143,10,1987,2026-06-25
EdShare_pre2015,top_x_share,1,20,1987,2026-06-25
EdShare_pre2015,hhi,0.09999999999999987,NA,1988,2026-06-25
EdShare_pre2015,top_x_share,0.16666666666666666,1,1988,2026-06-25
EdShare_pre2015,top_x_share,0.3,3,1988,2026-06-25
EdShare_pre2015,top_x_share,0.3,5,1988,2026-06-25
EdShare_pre2015,top_x_share,1,10,1988,2026-06-25
EdShare_pre2015,top_x_share,1,20,1988,2026-06-25
EdShare_pre2015,hhi,0.057959183673469444,NA,1989,2026-06-25
EdShare_pre2015,top_x_share,0.22857142857142856,1,1989,2026-06-25
EdShare_pre2015,top_x_share,0.22857142857142856,3,1989,2026-06-25
EdShare_pre2015,top_x_share,1,5,1989,2026-06-25
EdShare_pre2015,top_x_share,1,10,1989,2026-06-25
EdShare_pre2015,top_x_share,1,20,1989,2026-06-25
EdShare_pre2015,hhi,0.06456611570247929,NA,1990,2026-06-25
EdShare_pre2015,top_x_share,0.4090909090909091,1,1990,2026-06-25
EdShare_pre2015,top_x_share,0.4090909090909091,3,1990,2026-06-25
EdShare_pre2015,top_x_share,0.4090909090909091,5,1990,2026-06-25
EdShare_pre2015,top_x_share,0.5909090909090909,10,1990,2026-06-25
EdShare_pre2015,top_x_share,1,20,1990,2026-06-25
EdShare_pre2015,hhi,0.04790123456790128,NA,1991,2026-06-25
EdShare_pre2015,top_x_share,0.08888888888888889,1,1991,2026-06-25
EdShare_pre2015,top_x_share,0.28888888888888886,3,1991,2026-06-25
EdShare_pre2015,top_x_share,0.28888888888888886,5,1991,2026-06-25
EdShare_pre2015,top_x_share,1,10,1991,2026-06-25
EdShare_pre2015,top_x_share,1,20,1991,2026-06-25
EdShare_pre2015,hhi,0.04867674858223057,NA,1992,2026-06-25
EdShare_pre2015,top_x_share,0.2608695652173913,1,1992,2026-06-25
EdShare_pre2015,top_x_share,0.2608695652173913,3,1992,2026-06-25
EdShare_pre2015,top_x_share,0.2608695652173913,5,1992,2026-06-25
EdShare_pre2015,top_x_share,1,10,1992,2026-06-25
EdShare_pre2015,top_x_share,1,20,1992,2026-06-25
EdShare_pre2015,hhi,0.07079119571683518,NA,1993,2026-06-25
EdShare_pre2015,top_x_share,0.14634146341463414,1,1993,2026-06-25
EdShare_pre2015,top_x_share,0.36585365853658536,3,1993,2026-06-25
EdShare_pre2015,top_x_share,0.36585365853658536,5,1993,2026-06-25
EdShare_pre2015,top_x_share,0.36585365853658536,10,1993,2026-06-25
EdShare_pre2015,top_x_share,1,20,1993,2026-06-25
EdShare_pre2015,hhi,0.06887755102040821,NA,1994,2026-06-25
EdShare_pre2015,top_x_share,0.21428571428571427,1,1994,2026-06-25
EdShare_pre2015,top_x_share,0.21428571428571427,3,1994,2026-06-25
EdShare_pre2015,top_x_share,1,5,1994,2026-06-25
EdShare_pre2015,top_x_share,1,10,1994,2026-06-25
EdShare_pre2015,top_x_share,1,20,1994,2026-06-25
EdShare_pre2015,hhi,0.05084745762711866,NA,1995,2026-06-25
EdShare_pre2015,top_x_share,0.06779661016949153,1,1995,2026-06-25
EdShare_pre2015,top_x_share,0.22033898305084745,3,1995,2026-06-25
EdShare_pre2015,top_x_share,0.423728813559322,5,1995,2026-06-25
EdShare_pre2015,top_x_share,0.423728813559322,10,1995,2026-06-25
EdShare_pre2015,top_x_share,1,20,1995,2026-06-25
EdShare_pre2015,hhi,0.0927734375,NA,1996,2026-06-25
EdShare_pre2015,top_x_share,0.125,1,1996,2026-06-25
EdShare_pre2015,top_x_share,0.375,3,1996,2026-06-25
EdShare_pre2015,top_x_share,0.375,5,1996,2026-06-25
EdShare_pre2015,top_x_share,0.375,10,1996,2026-06-25
EdShare_pre2015,top_x_share,1,20,1996,2026-06-25
EdShare_pre2015,hhi,0.06243496357960453,NA,1997,2026-06-25
EdShare_pre2015,top_x_share,0.1935483870967742,1,1997,2026-06-25
EdShare_pre2015,top_x_share,0.1935483870967742,3,1997,2026-06-25
EdShare_pre2015,top_x_share,1,5,1997,2026-06-25
EdShare_pre2015,top_x_share,1,10,1997,2026-06-25
EdShare_pre2015,top_x_share,1,20,1997,2026-06-25
EdShare_pre2015,hhi,0.07692307692307689,NA,1998,2026-06-25
EdShare_pre2015,top_x_share,0.07692307692307693,1,1998,2026-06-25
EdShare_pre2015,top_x_share,1,3,1998,2026-06-25
EdShare_pre2015,top_x_share,1,5,1998,2026-06-25
EdShare_pre2015,top_x_share,1,10,1998,2026-06-25
EdShare_pre2015,top_x_share,1,20,1998,2026-06-25
EdShare_pre2015,hhi,0.08680555555555548,NA,1999,2026-06-25
EdShare_pre2015,top_x_share,0.16666666666666666,1,1999,2026-06-25
EdShare_pre2015,top_x_share,1,3,1999,2026-06-25
EdShare_pre2015,top_x_share,1,5,1999,2026-06-25
EdShare_pre2015,top_x_share,1,10,1999,2026-06-25
EdShare_pre2015,top_x_share,1,20,1999,2026-06-25
EdShare_pre2015,hhi,0.11564625850340132,NA,2000,2026-06-25
EdShare_pre2015,top_x_share,0.19047619047619047,1,2000,2026-06-25
EdShare_pre2015,top_x_share,0.19047619047619047,3,2000,2026-06-25
EdShare_pre2015,top_x_share,1,5,2000,2026-06-25
EdShare_pre2015,top_x_share,1,10,2000,2026-06-25
EdShare_pre2015,top_x_share,1,20,2000,2026-06-25
EdShare_pre2015,hhi,0.10000000000000006,NA,2001,2026-06-25
EdShare_pre2015,top_x_share,0.2,1,2001,2026-06-25
EdShare_pre2015,top_x_share,1,3,2001,2026-06-25
EdShare_pre2015,top_x_share,1,5,2001,2026-06-25
EdShare_pre2015,top_x_share,1,10,2001,2026-06-25
EdShare_pre2015,top_x_share,1,20,2001,2026-06-25
EdShare_pre2015,hhi,0.11911357340720224,NA,2002,2026-06-25
EdShare_pre2015,top_x_share,0.10526315789473684,1,2002,2026-06-25
EdShare_pre2015,top_x_share,1,3,2002,2026-06-25
EdShare_pre2015,top_x_share,1,5,2002,2026-06-25
EdShare_pre2015,top_x_share,1,10,2002,2026-06-25
EdShare_pre2015,top_x_share,1,20,2002,2026-06-25
EdShare_pre2015,hhi,0.10430839002267567,NA,2003,2026-06-25
EdShare_pre2015,top_x_share,0.14285714285714285,1,2003,2026-06-25
EdShare_pre2015,top_x_share,1,3,2003,2026-06-25
EdShare_pre2015,top_x_share,1,5,2003,2026-06-25
EdShare_pre2015,top_x_share,1,10,2003,2026-06-25
EdShare_pre2015,top_x_share,1,20,2003,2026-06-25
EdShare_pre2015,hhi,0.11111111111111112,NA,2004,2026-06-25
EdShare_pre2015,top_x_share,0.4,1,2004,2026-06-25
EdShare_pre2015,top_x_share,0.4,3,2004,2026-06-25
EdShare_pre2015,top_x_share,1,5,2004,2026-06-25
EdShare_pre2015,top_x_share,1,10,2004,2026-06-25
EdShare_pre2015,top_x_share,1,20,2004,2026-06-25
EdShare_pre2015,hhi,0.2189349112426036,NA,2005,2026-06-25
EdShare_pre2015,top_x_share,0.15384615384615385,1,2005,2026-06-25
EdShare_pre2015,top_x_share,0.15384615384615385,3,2005,2026-06-25
EdShare_pre2015,top_x_share,1,5,2005,2026-06-25
EdShare_pre2015,top_x_share,1,10,2005,2026-06-25
EdShare_pre2015,top_x_share,1,20,2005,2026-06-25
EdShare_pre2015,hhi,0.2600000000000001,NA,2006,2026-06-25
EdShare_pre2015,top_x_share,0.2,1,2006,2026-06-25
EdShare_pre2015,top_x_share,1,3,2006,2026-06-25
EdShare_pre2015,top_x_share,1,5,2006,2026-06-25
EdShare_pre2015,top_x_share,1,10,2006,2026-06-25
EdShare_pre2015,top_x_share,1,20,2006,2026-06-25
EdShare_pre2015,hhi,0.30864197530864196,NA,2007,2026-06-25
EdShare_pre2015,top_x_share,1,1,2007,2026-06-25
EdShare_pre2015,top_x_share,1,3,2007,2026-06-25
EdShare_pre2015,top_x_share,1,5,2007,2026-06-25
EdShare_pre2015,top_x_share,1,10,2007,2026-06-25
EdShare_pre2015,top_x_share,1,20,2007,2026-06-25
EdShare_pre2015,hhi,0.26530612244897955,NA,2008,2026-06-25
EdShare_pre2015,top_x_share,1,1,2008,2026-06-25
EdShare_pre2015,top_x_share,1,3,2008,2026-06-25
EdShare_pre2015,top_x_share,1,5,2008,2026-06-25
EdShare_pre2015,top_x_share,1,10,2008,2026-06-25
EdShare_pre2015,top_x_share,1,20,2008,2026-06-25
EdShare_pre2015,hhi,0.11111111111111112,NA,2009,2026-06-25
EdShare_pre2015,top_x_share,0.13333333333333333,1,2009,2026-06-25
EdShare_pre2015,top_x_share,1,3,2009,2026-06-25
EdShare_pre2015,top_x_share,1,5,2009,2026-06-25
EdShare_pre2015,top_x_share,1,10,2009,2026-06-25
EdShare_pre2015,top_x_share,1,20,2009,2026-06-25
EdShare_pre2015,hhi,0.2396694214876033,NA,2010,2026-06-25
EdShare_pre2015,top_x_share,0.36363636363636365,1,2010,2026-06-25
EdShare_pre2015,top_x_share,1,3,2010,2026-06-25
EdShare_pre2015,top_x_share,1,5,2010,2026-06-25
EdShare_pre2015,top_x_share,1,10,2010,2026-06-25
EdShare_pre2015,top_x_share,1,20,2010,2026-06-25
EdShare_pre2015,hhi,0.12755102040816332,NA,2011,2026-06-25
EdShare_pre2015,top_x_share,1,1,2011,2026-06-25
EdShare_pre2015,top_x_share,1,3,2011,2026-06-25
EdShare_pre2015,top_x_share,1,5,2011,2026-06-25
EdShare_pre2015,top_x_share,1,10,2011,2026-06-25
EdShare_pre2015,top_x_share,1,20,2011,2026-06-25
EdShare_pre2015,hhi,0.2644628099173554,NA,2012,2026-06-25
EdShare_pre2015,top_x_share,1,1,2012,2026-06-25
EdShare_pre2015,top_x_share,1,3,2012,2026-06-25
EdShare_pre2015,top_x_share,1,5,2012,2026-06-25
EdShare_pre2015,top_x_share,1,10,2012,2026-06-25
EdShare_pre2015,top_x_share,1,20,2012,2026-06-25
EdShare_pre2015,hhi,0.18343195266272194,NA,2013,2026-06-25
EdShare_pre2015,top_x_share,0.15384615384615385,1,2013,2026-06-25
EdShare_pre2015,top_x_share,1,3,2013,2026-06-25
EdShare_pre2015,top_x_share,1,5,2013,2026-06-25
EdShare_pre2015,top_x_share,1,10,2013,2026-06-25
EdShare_pre2015,top_x_share,1,20,2013,2026-06-25
EdShare_pre2015,hhi,0.30578512396694213,NA,2014,2026-06-25
EdShare_pre2015,top_x_share,0.5454545454545454,1,2014,2026-06-25
EdShare_pre2015,top_x_share,0.5454545454545454,3,2014,2026-06-25
EdShare_pre2015,top_x_share,1,5,2014,2026-06-25
EdShare_pre2015,top_x_share,1,10,2014,2026-06-25
EdShare_pre2015,top_x_share,1,20,2014,2026-06-25
