author_id,n_papers,paper_share
Daviglus ML,362,0.5638629283489096
Gallo LC,249,0.3878504672897196
Kaplan RC,212,0.3302180685358255
Isasi CR,204,0.3177570093457944
Sotres-Alvarez D,197,0.3068535825545171
Talavera GA,178,0.2772585669781931
Perreira KM,176,0.27414330218068533
Cai J,164,0.2554517133956386
Schneiderman N,104,0.16199376947040497
Qi Q,88,0.13707165109034267
Tarraf W,83,0.1292834890965732
González HM,82,0.1277258566978193
Sofer T,82,0.1277258566978193
Mossavar-Rahmani Y,79,0.12305295950155763
Penedo FJ,78,0.12149532710280374
Llabre MM,68,0.1059190031152648
Castañeda SF,64,0.09968847352024922
Thyagarajan B,63,0.09813084112149532
Gellman MD,62,0.09657320872274143
Van Horn L,62,0.09657320872274143
Ramos AR,58,0.09034267912772585
Pirzada A,54,0.08411214953271028
Redline S,50,0.0778816199376947
Wassertheil-Smoller S,46,0.07165109034267912
Zee PC,44,0.06853582554517133
Laurie CC,43,0.06697819314641744
North KE,42,0.06542056074766354
Lamar M,41,0.06386292834890965
Allison MA,40,0.06230529595015576
Carnethon MR,40,0.06230529595015576
Durazo-Arvizu RA,40,0.06230529595015576
Rotter JI,40,0.06230529595015576
Zeng D,40,0.06230529595015576
Rodriguez CJ,38,0.059190031152647975
Franceschini N,37,0.05763239875389408
Lash JP,37,0.05763239875389408
Patel SR,36,0.056074766355140186
Yu B,36,0.056074766355140186
Giachello AL,34,0.0529595015576324
Gonzalez F,34,0.0529595015576324
Taylor KD,34,0.0529595015576324
Evenson KR,32,0.04984423676012461
Stickel AM,32,0.04984423676012461
Cordero C,30,0.04672897196261682
Hua S,30,0.04672897196261682
Boerwinkle E,29,0.045171339563862926
Roesch SC,29,0.045171339563862926
Avilés-Santa ML,27,0.04205607476635514
Mattei J,27,0.04205607476635514
Heiss G,26,0.040498442367601244
Siega-Riz AM,26,0.040498442367601244
Delamater AM,25,0.03894080996884735
Lee DJ,25,0.03894080996884735
Lipton RB,25,0.03894080996884735
Davis SM,24,0.037383177570093455
Carlson JA,23,0.03582554517133956
Elfassy T,23,0.03582554517133956
Gonzalez P,23,0.03582554517133956
Strizich G,23,0.03582554517133956
Youngblood ME,23,0.03582554517133956
Fornage M,22,0.03426791277258567
Reiner AP,22,0.03426791277258567
DeCarli C,21,0.03271028037383177
Garcia-Bedoya O,21,0.03271028037383177
Graff M,21,0.03271028037383177
Moon JY,21,0.03271028037383177
Stilp AM,21,0.03271028037383177
Teng Y,21,0.03271028037383177
Testai FD,21,0.03271028037383177
Thornton TA,21,0.03271028037383177
Argos M,20,0.03115264797507788
Estrella ML,20,0.03115264797507788
Shah NA,20,0.03115264797507788
Zhang Y,20,0.03115264797507788
Gogarten SM,19,0.029595015576323987
Kerr KF,19,0.029595015576323987
Swett K,19,0.029595015576323987
Vidot DC,19,0.029595015576323987
Arredondo EM,18,0.028037383177570093
Chambers EC,18,0.028037383177570093
Gonzalez HM,18,0.028037383177570093
Guo X,18,0.028037383177570093
Loos RJF,18,0.028037383177570093
Avery CL,17,0.0264797507788162
Burk RD,17,0.0264797507788162
Chen GC,17,0.0264797507788162
Chen YI,17,0.0264797507788162
Jung M,17,0.0264797507788162
Khambaty T,17,0.0264797507788162
Kooperberg C,17,0.0264797507788162
Singer RH,17,0.0264797507788162
Wang T,17,0.0264797507788162
Fernández-Rhodes L,16,0.024922118380062305
Raij L,16,0.024922118380062305
Xue X,16,0.024922118380062305
Arguelles W,15,0.02336448598130841
Castaneda SF,15,0.02336448598130841
Li Y,15,0.02336448598130841
Loredo JS,15,0.02336448598130841
Papanicolaou G,15,0.02336448598130841
Peters BA,15,0.02336448598130841
Rundek T,15,0.02336448598130841
Salazar CR,15,0.02336448598130841
Soliman EZ,15,0.02336448598130841
Buelna C,14,0.021806853582554516
Knight R,14,0.021806853582554516
McClain AC,14,0.021806853582554516
Reid KJ,14,0.021806853582554516
Ricardo AC,14,0.021806853582554516
Sanchez-Johnsen LAP,14,0.021806853582554516
Shaw PA,14,0.021806853582554516
Highland HM,13,0.020249221183800622
Moncrieft AE,13,0.020249221183800622
Perera MJ,13,0.020249221183800622
Sanders AE,13,0.020249221183800622
Vasan RS,13,0.020249221183800622
Vásquez PM,13,0.020249221183800622
Whitsel EA,13,0.020249221183800622
Wu D,13,0.020249221183800622
Avilés-Santa L,12,0.018691588785046728
Barr RG,12,0.018691588785046728
Chen J,12,0.018691588785046728
Finlayson TL,12,0.018691588785046728
Hanna DB,12,0.018691588785046728
Kansal MM,12,0.018691588785046728
LeCroy MN,12,0.018691588785046728
McCurley JL,12,0.018691588785046728
Parada H,12,0.018691588785046728
Psaty BM,12,0.018691588785046728
Rice K,12,0.018691588785046728
Stoutenberg M,12,0.018691588785046728
Ayala GX,11,0.017133956386292833
Below JE,11,0.017133956386292833
Browning SR,11,0.017133956386292833
Conomos MP,11,0.017133956386292833
Cowie CC,11,0.017133956386292833
Espinoza Giacinto RA,11,0.017133956386292833
González KA,11,0.017133956386292833
Hurwitz BE,11,0.017133956386292833
Jain D,11,0.017133956386292833
Kaste LM,11,0.017133956386292833
Mosley TH,11,0.017133956386292833
Reina SA,11,0.017133956386292833
Rich SS,11,0.017133956386292833
Rosas SE,11,0.017133956386292833
Savin KL,11,0.017133956386292833
Suglia SF,11,0.017133956386292833
Wang Z,11,0.017133956386292833
Gouskova N,10,0.01557632398753894
Hernandez R,10,0.01557632398753894
Hu FB,10,0.01557632398753894
Jankowska MM,10,0.01557632398753894
Lange LA,10,0.01557632398753894
Lin HJ,10,0.01557632398753894
Liu Y,10,0.01557632398753894
Navas-Nacher EL,10,0.01557632398753894
Pérez-Stable EJ,10,0.01557632398753894
Sotoodehnia N,10,0.01557632398753894
Wang H,10,0.01557632398753894
Wang Y,10,0.01557632398753894
Yao J,10,0.01557632398753894
Bangdiwala SI,9,0.014018691588785047
Barnhart J,9,0.014018691588785047
Birnbaum-Weitzman O,9,0.014018691588785047
Brintz CE,9,0.014018691588785047
Cheng S,9,0.014018691588785047
Chirinos DA,9,0.014018691588785047
Cotler SJ,9,0.014018691588785047
Garcia ML,9,0.014018691588785047
Giacinto RE,9,0.014018691588785047
Kramer HJ,9,0.014018691588785047
Lee J,9,0.014018691588785047
Li J,9,0.014018691588785047
Marquez DX,9,0.014018691588785047
Oelsner EC,9,0.014018691588785047
Persky V,9,0.014018691588785047
Sallis JF,9,0.014018691588785047
Seyerle AA,9,0.014018691588785047
Shah SJ,9,0.014018691588785047
Tao R,9,0.014018691588785047
Usyk M,9,0.014018691588785047
Wallace DM,9,0.014018691588785047
Weng J,9,0.014018691588785047
Xanthakis V,9,0.014018691588785047
Young KL,9,0.014018691588785047
Agudelo C,8,0.012461059190031152
Albrecht SS,8,0.012461059190031152
Beck JD,8,0.012461059190031152
Bottinger EP,8,0.012461059190031152
Butera NM,8,0.012461059190031152
Cade BE,8,0.012461059190031152
Chen H,8,0.012461059190031152
Gonzalez KA,8,0.012461059190031152
Haiman CA,8,0.012461059190031152
Hanis CL,8,0.012461059190031152
Heckbert SR,8,0.012461059190031152
Kanaya AM,8,0.012461059190031152
Kizer JR,8,0.012461059190031152
Kuniholm MH,8,0.012461059190031152
