paper_id,fetch_date,fetch_status,source
midus_doi_10_1037_dev0001618,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_geronb_gbae012,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_paid_2024_112801,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jad_2023_12_083,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_emo0001341,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_08870446_2024_2309162,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_bbih_2024_100774,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_21568693231184282,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_23337214241250108,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_met0000477,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1523_JNEUROSCI_1332_23_2024,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1097_PSY_0000000000001348,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_tra0001469,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_chiabu_2023_10663,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_chiabu_2024_106848,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_02654075241235966,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_vio0000463,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_pag0000822,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_socscimed_2023_116419,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_10778012231166403,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_00914150231208688,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1027_1864_9335_a000554,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_bbih_2024_100793,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1371_journal_pone_0303266,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_socscimed_2024_117197,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_08870446_2022_2092104,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_08959420_2024_2320043,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_ocp0000379,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s00420_024_02081_z,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3390_brainsci14121259,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_socscimed_2024_117120,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_chiabu_2024_106914,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s10865_024_00478_2,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_bbi_2024_10_022,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jpsychores_2024_111594,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s10804_023_09462_7,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_apl0001202,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_02654075241276713,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_chbr_2024_100502,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_socscimed_2024_116763,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s42761_024_00238_0,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1111_fare_13043,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_08959285_2024_2413462,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1002_casp_2768,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_18344909241262209,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1017_S003329172400093X,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_08964289_2022_2092441,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1097_JOM_0000000000003175,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_10253890_2024_2402954,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1111_jopy_12917,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s10943_022_01734_y,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1111_jsr_13903,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jpsychores_2024_111957,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_geronb_gbae065,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1186_s12888_024_05747_7,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_gerona_glad258,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1097_PSY_0000000000001288,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_pspp0000476,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3389_fpubh_2024_1365105,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1186_s12889_024_17888_1,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_01640275241227575,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1111_jopy_12801,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_geronb_gbae089,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jpsychires_2023_11_025,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1097_PSY_0000000000001268,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_ijpor_edae005,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1097_PSY_0000000000001282,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3389_fpsyg_2024_1422376,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_socscimed_2024_116787,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_socscimed_2024_116701,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_socscimed_2024_116990,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_pag0000802,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_annweh_wxae034,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_tra0001372,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1097_PSY_0000000000001300,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_01492063231153136,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1017_S0033291724002265,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_46998_IJCMCR_2023_35_000851,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3389_fpsyt_2024_1355998,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_07334648241255496,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_psyneuen_2024_107163,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_hea0001386,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_janxdis_2024_102826,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3390_jcm13010280,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_physbeh_2024_114709,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_socscimed_2023_116481,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1097_PSY_0000000000001266,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1002_ijop_13218,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_32604_ijmhp_2024_056501,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s42761_023_00225_x,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_bbi_2024_03_043,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_geronb_gbad183,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s10591_023_09682_9,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_01461672231162747,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1111_aphw_12576,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_bbih_2024_100732,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jpsychores_2024_111831,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_dev0001633,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_19485506231166048,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3390_ijerph21010062,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_pag0000823,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_rel0000515,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jad_2024_08_169,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_pspa0000411,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_geronb_gbad181,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_fam0001173,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_ssmph_2024_101719,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_5114_cipp_171609,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_emo0001333,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_978_3_031_55806_1,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_09637214241266818,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_26736_hs_2024_01_07,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_psyneuen_2023_106946,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_shaw_2024_01_001,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jad_2024_08_107,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_ssresearch_2023_102949,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_geronb_gbae155,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_14927713_2024_2378802,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_dr_2023_101104,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s10869_023_09882_y,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_paid_2023_112471,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1002_gps_6084,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_geronb_gbae051,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_13607863_2024_2320135,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1097_PSY_0000000000001263,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jad_2023_10_149,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1027_1614_0001_a000408,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1097_PSY_0000000000001257,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_00914150231208680,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_pag0000789,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_geront_gnae121,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1113_JP284807,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_abm_kaae032,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_dsx_2023_102933,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_puhe_2024_03_006,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3389_fendo_2024_1431293,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1073_pnas_2320750121,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s12529_023_10168_z,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_19485506241257971,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s12529_023_10191_0,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1542_peds_2023_064690,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_08902070231186344,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_bbi_2024_07_033,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_hea0001377,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_10615806_2023_2258805,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_geronb_gbae064,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_08982643231184593,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1136_bmjph_2023_000564,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jad_2024_04_068,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1111_jopy_12836,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3389_fpsyt_2024_1443978,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_10398562231165439,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_apl0001032,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_dev0001469,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3389_fpubh_2023_1148671,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1371_journal_pone_0281923,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_7759_cureus_36738,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s10865_023_00432_8,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jpsychores_2023_111437,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jad_2022_12_082,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jad_2023_01_041,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s12144_021_02275_5,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3390_ijerph20237099,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_23337214231185912,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s10865_022_00387_2,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1002_jclp_23576,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1097_PR9_0000000000001068,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3390_ijerph20126112,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_socscimed_2023_115785,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_978_3_031_32022_4,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_abm_kaab095,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s10865_022_00388_1,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_pspp0000453,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3390_bs13040293,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_00220221221132786,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1371_journal_pone_0283796,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s12144_022_03714_7,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1371_journal_pone_0294667,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_paid_2023_112187,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_bbih_2022_100580,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s12144_021_02577_8,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_geronb_gbad116,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_chiabu_2023_106386,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_sleh_2023_06_007,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_13607863_2023_2220304,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_0192513x211059831,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_02654075221137320,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_chiabu_2023_106189,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_pubmed_fdac063,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_01640275221108869,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_10410236_2022_2050007,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1111_jopy_12765,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_10527001_2022_2111749,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3390_ijerph20126171,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_02699931_2022_2146658,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_dialog_2022_100087,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_ssmph_2023_101513,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_socscimed_2023_116399,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3389_fpubh_2023_1261102,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_gerona_glad085,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1249_JES_0000000000000310,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3389_fphys_2023_1234427,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_hea0001281,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1515_bejeap_2022_0365,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_21061_jvs_v9i1_405,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1073_pnas_2212867120,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_23727322221150204,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_neubiorev_2023_105431,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_13548506_2022_2124287,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1038_s41598_023_37377_6,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_abn0000821,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_02654075221105611,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1111_aphw_12459,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_abm_kaad034,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s12144_022_02842_4,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s10902_023_00673_z,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_paid_2022_111912,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1111_bjop_12596,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_bbih_2023_100696,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_socscimed_2023_116299,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1111_bjhp_12638,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s41042_023_00101_w,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1097_PSY_0000000000001233,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_ssresearch_2022_102797,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1002_jts_22956,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_biopsycho_2023_108663,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_01640275221121588,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_bbi_2023_05_010,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1371_journal_pone_0291752,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_hea0001276,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_geronb_gbad047,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_geronb_gbac192,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jpsychores_2023_111434,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1161_JAHA_122_027374,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3389_fpain_2023_1213750,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jad_2023_08_123,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_jad_2023_02_150,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_ahr_2023_100142,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_intell_2023_101759,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_pspa0000327,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s10902_022_00599_y,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_ijintrel_2023_101805,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1017_thg_2023_44,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_2486_indhealth_2021_0233,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_psyneuen_2023_106117,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_emph_eoac039,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_13607863_2023_2165623,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_0192513x211064877,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1111_dar_13721,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_13607863_2022_2084715,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1186_s12877_023_04363_6,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_03623319_2020_1756175,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_bbi_2023_06_022,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1111_jftr_12520,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_biopsycho_2023_108548,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s42761_023_00209_x,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1111_jrh_12734,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_21568693231161108,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_paid_2023_112140,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_sleh_2022_09_002,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_sleep_zsad013,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s11357_022_00594_4,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_emo0001096,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_0361073X_2022_2132073,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_10422587221126486,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1186_s12891_023_06370_5,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_bbih_2023_100611,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_13607863_2022_2032593,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_08902070221078479,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s10943_022_01603_8,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s10943_022_01726_y,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_focus_2023_100114,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_hea0001260,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_socscimed_2023_116192,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1002_hsr2_1106,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_actpsy_2023_103833,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1017_S0021932022000360,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_13548506_2023_2188229,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_10720537_2022_2068707,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_B978_0_323_91497_0_00096_5,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s42761_022_00162_1,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_978_3_031_09786_7,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1108_MHSI_12_2022_0091,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_oso_9780197567579_003_0002,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_apl0001170,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_janxdis_2023_102673,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_geront_gnac071,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1111_josi_12542,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_14747049231212357,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s10804_022_09411_w,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_13811118_2022_2029784,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_cfp0000191,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1352_1944_7558_128_2_164,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3390_ijerph20156480,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3390_ijerph20166570,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1186_s12916_023_02769_y,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s11121_022_01444_7,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1161_STROKEAHA_123_042617,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_rmed_2023_107127,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1097_psy_0000000000001239,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_00914150221128976,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1093_geronb_gbac154,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_arr_2023_102039,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_alcr_2023_100529,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_00914150221112284,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s11121_022_01386_0,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_chiabu_2023_106092,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s13644_022_00497_y,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1017_S0144686X21001379,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s10578_022_01321_y,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_janxdis_2023_102713,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_socscimed_2023_115861,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_02654075221116277,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_02654075221125431,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1159_000527797,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1080_13825585_2022_2055738,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_fsh0000825,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1002_smi_3166,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1037_pspp0000472,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1038_s41598_023_28568_2,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_3390_ijerph20054217,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1016_j_neubiorev_2023_105145,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1007_s42761_023_00221_1,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1111_jopy_12858,2026-06-24T15:48:30Z,success,midus_web
midus_doi_10_1177_07334648231203124,2026-06-24T15:48:30Z,success,midus_web
