dataset,metric,value,top_x,year,computed_date
HPFS,n_papers,1384,NA,NA,2026-07-06
HPFS,n_authors,1933,NA,NA,2026-07-06
HPFS,hhi,0.620946657088393,NA,NA,2026-07-06
HPFS,top_x_share,0.4161849710982659,1,NA,2026-07-06
HPFS,top_x_share,0.6893063583815029,3,NA,2026-07-06
HPFS,top_x_share,0.7507225433526011,5,NA,2026-07-06
HPFS,top_x_share,0.7774566473988439,10,NA,2026-07-06
HPFS,hhi,3.1597633136094667,NA,1998,2026-07-06
HPFS,top_x_share,0.9230769230769231,1,1998,2026-07-06
HPFS,top_x_share,1,3,1998,2026-07-06
HPFS,top_x_share,1,5,1998,2026-07-06
HPFS,top_x_share,1,10,1998,2026-07-06
HPFS,hhi,3.2840236686390534,NA,1999,2026-07-06
HPFS,top_x_share,0.9230769230769231,1,1999,2026-07-06
HPFS,top_x_share,0.9230769230769231,3,1999,2026-07-06
HPFS,top_x_share,0.9230769230769231,5,1999,2026-07-06
HPFS,top_x_share,0.9230769230769231,10,1999,2026-07-06
HPFS,hhi,2.0304709141274233,NA,2001,2026-07-06
HPFS,top_x_share,0.9473684210526315,1,2001,2026-07-06
HPFS,top_x_share,0.9473684210526315,3,2001,2026-07-06
HPFS,top_x_share,1,5,2001,2026-07-06
HPFS,top_x_share,1,10,2001,2026-07-06
HPFS,hhi,1.4907407407407414,NA,2002,2026-07-06
HPFS,top_x_share,0.6666666666666666,1,2002,2026-07-06
HPFS,top_x_share,0.9444444444444444,3,2002,2026-07-06
HPFS,top_x_share,0.9444444444444444,5,2002,2026-07-06
HPFS,top_x_share,1,10,2002,2026-07-06
HPFS,hhi,1.512396694214876,NA,2003,2026-07-06
HPFS,top_x_share,0.6818181818181818,1,2003,2026-07-06
HPFS,top_x_share,0.8181818181818182,3,2003,2026-07-06
HPFS,top_x_share,0.8636363636363636,5,2003,2026-07-06
HPFS,top_x_share,1,10,2003,2026-07-06
HPFS,hhi,1.3328402366863903,NA,2004,2026-07-06
HPFS,top_x_share,0.6153846153846154,1,2004,2026-07-06
HPFS,top_x_share,0.8076923076923077,3,2004,2026-07-06
HPFS,top_x_share,0.8846153846153846,5,2004,2026-07-06
HPFS,top_x_share,1,10,2004,2026-07-06
HPFS,hhi,1.0556640625,NA,2005,2026-07-06
HPFS,top_x_share,0.625,1,2005,2026-07-06
HPFS,top_x_share,0.90625,3,2005,2026-07-06
HPFS,top_x_share,0.90625,5,2005,2026-07-06
HPFS,top_x_share,0.9375,10,2005,2026-07-06
HPFS,hhi,0.9722448979591841,NA,2006,2026-07-06
HPFS,top_x_share,0.6571428571428571,1,2006,2026-07-06
HPFS,top_x_share,0.7714285714285715,3,2006,2026-07-06
HPFS,top_x_share,0.8571428571428571,5,2006,2026-07-06
HPFS,top_x_share,0.9428571428571428,10,2006,2026-07-06
HPFS,hhi,0.597079502433749,NA,2007,2026-07-06
HPFS,top_x_share,0.37209302325581395,1,2007,2026-07-06
HPFS,top_x_share,0.6744186046511628,3,2007,2026-07-06
HPFS,top_x_share,0.7906976744186046,5,2007,2026-07-06
HPFS,top_x_share,0.9534883720930233,10,2007,2026-07-06
HPFS,hhi,0.7265160523186702,NA,2008,2026-07-06
HPFS,top_x_share,0.5862068965517241,1,2008,2026-07-06
HPFS,top_x_share,0.7241379310344828,3,2008,2026-07-06
HPFS,top_x_share,0.896551724137931,5,2008,2026-07-06
HPFS,top_x_share,0.896551724137931,10,2008,2026-07-06
HPFS,hhi,0.6587395957193826,NA,2009,2026-07-06
HPFS,top_x_share,0.4482758620689655,1,2009,2026-07-06
HPFS,top_x_share,0.6896551724137931,3,2009,2026-07-06
HPFS,top_x_share,0.6896551724137931,5,2009,2026-07-06
HPFS,top_x_share,0.896551724137931,10,2009,2026-07-06
HPFS,hhi,0.730489073881374,NA,2010,2026-07-06
HPFS,top_x_share,0.3870967741935484,1,2010,2026-07-06
HPFS,top_x_share,0.6774193548387096,3,2010,2026-07-06
HPFS,top_x_share,0.6774193548387096,5,2010,2026-07-06
HPFS,top_x_share,0.967741935483871,10,2010,2026-07-06
HPFS,hhi,0.6299999999999999,NA,2011,2026-07-06
HPFS,top_x_share,0.42,1,2011,2026-07-06
HPFS,top_x_share,0.56,3,2011,2026-07-06
HPFS,top_x_share,0.74,5,2011,2026-07-06
HPFS,top_x_share,0.74,10,2011,2026-07-06
HPFS,hhi,0.6548751486325807,NA,2012,2026-07-06
HPFS,top_x_share,0.3448275862068966,1,2012,2026-07-06
HPFS,top_x_share,0.6724137931034483,3,2012,2026-07-06
HPFS,top_x_share,0.7586206896551724,5,2012,2026-07-06
HPFS,top_x_share,0.8620689655172413,10,2012,2026-07-06
HPFS,hhi,0.849401386263387,NA,2013,2026-07-06
HPFS,top_x_share,0.463768115942029,1,2013,2026-07-06
HPFS,top_x_share,0.6956521739130435,3,2013,2026-07-06
HPFS,top_x_share,0.7971014492753623,5,2013,2026-07-06
HPFS,top_x_share,0.7971014492753623,10,2013,2026-07-06
HPFS,hhi,0.7081618655692725,NA,2014,2026-07-06
HPFS,top_x_share,0.37037037037037035,1,2014,2026-07-06
HPFS,top_x_share,0.6481481481481481,3,2014,2026-07-06
HPFS,top_x_share,0.7407407407407407,5,2014,2026-07-06
HPFS,top_x_share,0.7962962962962963,10,2014,2026-07-06
HPFS,hhi,0.8714416896235069,NA,2015,2026-07-06
HPFS,top_x_share,0.4393939393939394,1,2015,2026-07-06
HPFS,top_x_share,0.7424242424242424,3,2015,2026-07-06
HPFS,top_x_share,0.803030303030303,5,2015,2026-07-06
HPFS,top_x_share,0.8484848484848485,10,2015,2026-07-06
HPFS,hhi,1.1100108682526253,NA,2016,2026-07-06
HPFS,top_x_share,0.5054945054945055,1,2016,2026-07-06
HPFS,top_x_share,0.7472527472527473,3,2016,2026-07-06
HPFS,top_x_share,0.7472527472527473,5,2016,2026-07-06
HPFS,top_x_share,0.7912087912087912,10,2016,2026-07-06
HPFS,hhi,1.2462809917355369,NA,2017,2026-07-06
HPFS,top_x_share,0.45454545454545453,1,2017,2026-07-06
HPFS,top_x_share,0.7454545454545455,3,2017,2026-07-06
HPFS,top_x_share,0.7454545454545455,5,2017,2026-07-06
HPFS,top_x_share,0.7818181818181819,10,2017,2026-07-06
HPFS,hhi,0.761590935368252,NA,2018,2026-07-06
HPFS,top_x_share,0.3655913978494624,1,2018,2026-07-06
HPFS,top_x_share,0.6129032258064516,3,2018,2026-07-06
HPFS,top_x_share,0.6559139784946236,5,2018,2026-07-06
HPFS,top_x_share,0.6881720430107527,10,2018,2026-07-06
HPFS,hhi,0.6424747174300995,NA,2019,2026-07-06
HPFS,top_x_share,0.3780487804878049,1,2019,2026-07-06
HPFS,top_x_share,0.6097560975609756,3,2019,2026-07-06
HPFS,top_x_share,0.7317073170731707,5,2019,2026-07-06
HPFS,top_x_share,0.7560975609756098,10,2019,2026-07-06
HPFS,hhi,1.037037037037038,NA,2020,2026-07-06
HPFS,top_x_share,0.4861111111111111,1,2020,2026-07-06
HPFS,top_x_share,0.7222222222222222,3,2020,2026-07-06
HPFS,top_x_share,0.75,5,2020,2026-07-06
HPFS,top_x_share,0.8055555555555556,10,2020,2026-07-06
HPFS,hhi,0.8282102844010354,NA,2021,2026-07-06
HPFS,top_x_share,0.4067796610169492,1,2021,2026-07-06
HPFS,top_x_share,0.6271186440677966,3,2021,2026-07-06
HPFS,top_x_share,0.6779661016949152,5,2021,2026-07-06
HPFS,top_x_share,0.7796610169491526,10,2021,2026-07-06
HPFS,hhi,0.7750516528925654,NA,2022,2026-07-06
HPFS,top_x_share,0.4431818181818182,1,2022,2026-07-06
HPFS,top_x_share,0.5681818181818182,3,2022,2026-07-06
HPFS,top_x_share,0.7727272727272727,5,2022,2026-07-06
HPFS,top_x_share,0.8295454545454546,10,2022,2026-07-06
HPFS,hhi,0.8611880578639568,NA,2023,2026-07-06
HPFS,top_x_share,0.3508771929824561,1,2023,2026-07-06
HPFS,top_x_share,0.631578947368421,3,2023,2026-07-06
HPFS,top_x_share,0.7192982456140351,5,2023,2026-07-06
HPFS,top_x_share,0.8245614035087719,10,2023,2026-07-06
HPFS,hhi,0.923999999999999,NA,2024,2026-07-06
HPFS,top_x_share,0.42,1,2024,2026-07-06
HPFS,top_x_share,0.76,3,2024,2026-07-06
HPFS,top_x_share,0.76,5,2024,2026-07-06
