coef,se,t,pval,ci_lo,ci_hi,n,cause,study
0.0254728742542413,0.012795325640918159,1.990795308310218,0.04650339538365536,0.00039449682757982524,0.05055125168090278,5886,cancer,All
-0.009369720092709229,0.014262818221235367,-0.6569332895766006,0.5112238119777528,-0.03732433012437218,0.018584889938953728,5886,cardiovascular,All
0.020204942507751657,0.010347265966156998,1.9526841751083186,0.050857029980837354,-7.532612437310612e-05,0.04048521113987642,5886,respiratory,All
0.008026174405944672,0.00699309535878994,1.14772843700125,0.2510806879746085,-0.0056800406377378165,0.02173238944962716,5886,external,All
0.016026529699770548,0.008081265167249755,1.9831708733825344,0.04734834616382923,0.00018754102244297396,0.031865518377098126,5886,other,All
