group,study,birth_week,birth_year,cohort,week_in_year,age,deaths_total,rate
1,NSHD,3-9 February 1947,1947,0,7,28,18.0,1.1738620059997393
1,NSHD,3-9 February 1947,1947,0,7,29,8.0,0.5217164471109951
1,NSHD,3-9 February 1947,1947,0,7,30,7.0,0.45650189122212076
1,NSHD,3-9 February 1947,1947,0,7,31,14.0,0.9130037824442415
1,NSHD,3-9 February 1947,1947,0,7,32,8.0,0.5217164471109951
1,NSHD,3-9 February 1947,1947,0,7,33,9.0,0.5869310029998697
1,NSHD,3-9 February 1947,1947,0,7,34,18.0,1.1738620059997393
1,NSHD,3-9 February 1947,1947,0,7,35,20.0,1.304291117777488
1,NSHD,3-9 February 1947,1947,0,7,36,16.0,1.0434328942219901
1,NSHD,3-9 February 1947,1947,0,7,37,18.0,1.1738620059997393
1,NSHD,3-9 February 1947,1947,0,7,38,20.0,1.304291117777488
1,NSHD,3-9 February 1947,1947,0,7,39,23.0,1.4999347854441112
1,NSHD,3-9 February 1947,1947,0,7,40,26.0,1.6955784531107343
1,NSHD,3-9 February 1947,1947,0,7,41,24.0,1.5651493413329856
1,NSHD,3-9 February 1947,1947,0,7,42,15.0,0.978218338333116
1,NSHD,3-9 February 1947,1947,0,7,43,35.0,2.282509456110604
1,NSHD,3-9 February 1947,1947,0,7,44,37.0,2.4129385678883524
1,NSHD,3-9 February 1947,1947,0,7,45,32.0,2.0868657884439803
1,NSHD,3-9 February 1947,1947,0,7,46,30.0,1.956436676666232
1,NSHD,3-9 February 1947,1947,0,7,47,34.0,2.2172949002217295
1,NSHD,3-9 February 1947,1947,0,7,48,34.0,2.2172949002217295
1,NSHD,3-9 February 1947,1947,0,7,49,44.0,2.8694404591104736
1,NSHD,3-9 February 1947,1947,0,7,50,47.0,3.0650841267770965
1,NSHD,3-9 February 1947,1947,0,7,51,61.0,3.9780879092213377
1,NSHD,3-9 February 1947,1947,0,7,52,65.0,4.238946132776836
1,NSHD,3-9 February 1947,1947,0,7,53,74.0,4.825877135776705
1,NSHD,3-9 February 1947,1947,0,7,54,73.0,4.760662579887831
1,NSHD,3-9 February 1947,1947,0,7,55,72.0,4.695448023998957
1,NSHD,3-9 February 1947,1947,0,7,56,79.0,5.151949915221077
1,NSHD,3-9 February 1947,1947,0,7,57,95.0,6.195382809443068
1,NSHD,3-9 February 1947,1947,0,7,58,111.0,7.2388157036650576
1,NSHD,3-9 February 1947,1947,0,7,59,87.0,5.673666362332073
1,NSHD,3-9 February 1947,1947,0,7,60,109.0,7.108386591887309
1,NSHD,3-9 February 1947,1947,0,7,61,115.0,7.499673927220556
1,NSHD,3-9 February 1947,1947,0,7,62,127.0,8.282248597887047
1,NSHD,3-9 February 1947,1947,0,7,63,113.0,7.369244815442807
1,NSHD,3-9 February 1947,1947,0,7,64,134.0,8.73875048910917
1,NSHD,3-9 February 1947,1947,0,7,65,143.0,9.325681492109037
1,NSHD,3-9 February 1947,1947,0,7,66,153.0,9.977827050997782
1,NSHD,3-9 February 1948,1948,0,7,22,8.0,0.5217164471109951
1,NSHD,3-9 February 1948,1948,0,7,23,12.0,0.7825746706664928
1,NSHD,3-9 February 1948,1948,0,7,24,10.0,0.652145558888744
1,NSHD,3-9 February 1948,1948,0,7,25,11.0,0.7173601147776184
1,NSHD,3-9 February 1948,1948,0,7,26,8.0,0.5217164471109951
1,NSHD,3-9 February 1948,1948,0,7,27,12.0,0.7825746706664928
1,NSHD,3-9 February 1948,1948,0,7,28,12.0,0.7825746706664928
1,NSHD,3-9 February 1948,1948,0,7,29,6.0,0.3912873353332464
1,NSHD,3-9 February 1948,1948,0,7,30,10.0,0.652145558888744
1,NSHD,3-9 February 1948,1948,0,7,31,4.0,0.26085822355549754
1,NSHD,3-9 February 1948,1948,0,7,32,9.0,0.5869310029998697
1,NSHD,3-9 February 1948,1948,0,7,33,14.0,0.9130037824442415
1,NSHD,3-9 February 1948,1948,0,7,34,15.0,0.978218338333116
1,NSHD,3-9 February 1948,1948,0,7,35,14.0,0.9130037824442415
1,NSHD,3-9 February 1948,1948,0,7,36,18.0,1.1738620059997393
1,NSHD,3-9 February 1948,1948,0,7,37,14.0,0.9130037824442415
1,NSHD,3-9 February 1948,1948,0,7,38,23.0,1.4999347854441112
1,NSHD,3-9 February 1948,1948,0,7,39,21.0,1.3695056736663622
1,NSHD,3-9 February 1948,1948,0,7,40,18.0,1.1738620059997393
1,NSHD,3-9 February 1948,1948,0,7,41,30.0,1.956436676666232
1,NSHD,3-9 February 1948,1948,0,7,42,27.0,1.7607930089996087
1,NSHD,3-9 February 1948,1948,0,7,43,21.0,1.3695056736663622
1,NSHD,3-9 February 1948,1948,0,7,44,31.0,2.0216512325551066
1,NSHD,3-9 February 1948,1948,0,7,45,32.0,2.0868657884439803
1,NSHD,3-9 February 1948,1948,0,7,46,28.0,1.826007564888483
1,NSHD,3-9 February 1948,1948,0,7,47,34.0,2.2172949002217295
1,NSHD,3-9 February 1948,1948,0,7,48,29.0,1.8912221207773574
1,NSHD,3-9 February 1948,1948,0,7,49,39.0,2.5433676796661016
1,NSHD,3-9 February 1948,1948,0,7,50,39.0,2.5433676796661016
1,NSHD,3-9 February 1948,1948,0,7,51,49.0,3.1955132385548453
1,NSHD,3-9 February 1948,1948,0,7,52,48.0,3.130298682665971
1,NSHD,3-9 February 1948,1948,0,7,53,61.0,3.9780879092213377
1,NSHD,3-9 February 1948,1948,0,7,54,71.0,4.630233468110082
1,NSHD,3-9 February 1948,1948,0,7,55,60.0,3.912873353332464
1,NSHD,3-9 February 1948,1948,0,7,56,78.0,5.086735359332203
1,NSHD,3-9 February 1948,1948,0,7,57,63.0,4.108517020999087
1,NSHD,3-9 February 1948,1948,0,7,58,84.0,5.478022694665449
1,NSHD,3-9 February 1948,1948,0,7,59,83.0,5.412808138776575
1,NSHD,3-9 February 1948,1948,0,7,60,78.0,5.086735359332203
1,NSHD,3-9 February 1948,1948,0,7,61,105.0,6.847528368331812
1,NSHD,3-9 February 1948,1948,0,7,62,93.0,6.064953697665319
1,NSHD,3-9 February 1948,1948,0,7,63,106.0,6.912742924220686
1,NSHD,3-9 February 1948,1948,0,7,64,107.0,6.977957480109561
1,NSHD,3-9 February 1948,1948,0,7,65,136.0,8.869179600886918
1,NSHD,3-9 March 1944,1944,0,8,26,9.0,0.5869310029998697
1,NSHD,3-9 March 1944,1944,0,8,27,11.0,0.7173601147776184
1,NSHD,3-9 March 1944,1944,0,8,28,6.0,0.3912873353332464
1,NSHD,3-9 March 1944,1944,0,8,29,9.0,0.5869310029998697
1,NSHD,3-9 March 1944,1944,0,8,30,9.0,0.5869310029998697
1,NSHD,3-9 March 1944,1944,0,8,31,10.0,0.652145558888744
1,NSHD,3-9 March 1944,1944,0,8,32,12.0,0.7825746706664928
1,NSHD,3-9 March 1944,1944,0,8,33,8.0,0.5217164471109951
1,NSHD,3-9 March 1944,1944,0,8,34,17.0,1.1086474501108647
1,NSHD,3-9 March 1944,1944,0,8,35,10.0,0.652145558888744
1,NSHD,3-9 March 1944,1944,0,8,36,14.0,0.9130037824442415
1,NSHD,3-9 March 1944,1944,0,8,37,21.0,1.3695056736663622
1,NSHD,3-9 March 1944,1944,0,8,38,17.0,1.1086474501108647
1,NSHD,3-9 March 1944,1944,0,8,39,21.0,1.3695056736663622
1,NSHD,3-9 March 1944,1944,0,8,40,25.0,1.63036389722186
1,NSHD,3-9 March 1944,1944,0,8,41,19.0,1.2390765618886135
1,NSHD,3-9 March 1944,1944,0,8,42,25.0,1.63036389722186
1,NSHD,3-9 March 1944,1944,0,8,43,22.0,1.4347202295552368
1,NSHD,3-9 March 1944,1944,0,8,44,22.0,1.4347202295552368
1,NSHD,3-9 March 1944,1944,0,8,45,32.0,2.0868657884439803
1,NSHD,3-9 March 1944,1944,0,8,46,45.0,2.9346550149993478
1,NSHD,3-9 March 1944,1944,0,8,47,35.0,2.282509456110604
1,NSHD,3-9 March 1944,1944,0,8,48,34.0,2.2172949002217295
1,NSHD,3-9 March 1944,1944,0,8,49,27.0,1.7607930089996087
1,NSHD,3-9 March 1944,1944,0,8,50,41.0,2.6737967914438503
1,NSHD,3-9 March 1944,1944,0,8,51,42.0,2.7390113473327244
1,NSHD,3-9 March 1944,1944,0,8,52,54.0,3.5215860179992173
1,NSHD,3-9 March 1944,1944,0,8,53,42.0,2.7390113473327244
1,NSHD,3-9 March 1944,1944,0,8,54,64.0,4.173731576887961
1,NSHD,3-9 March 1944,1944,0,8,55,85.0,5.543237250554324
1,NSHD,3-9 March 1944,1944,0,8,56,74.0,4.825877135776705
1,NSHD,3-9 March 1944,1944,0,8,57,76.0,4.956306247554454
1,NSHD,3-9 March 1944,1944,0,8,58,88.0,5.738880918220947
1,NSHD,3-9 March 1944,1944,0,8,59,87.0,5.673666362332073
1,NSHD,3-9 March 1944,1944,0,8,60,97.0,6.325811921220817
1,NSHD,3-9 March 1944,1944,0,8,61,92.0,5.999739141776445
1,NSHD,3-9 March 1944,1944,0,8,62,110.0,7.173601147776184
1,NSHD,3-9 March 1944,1944,0,8,63,97.0,6.325811921220817
1,NSHD,3-9 March 1944,1944,0,8,64,125.0,8.1518194861093
1,NSHD,3-9 March 1944,1944,0,8,65,105.0,6.847528368331812
1,NSHD,3-9 March 1944,1944,0,8,66,144.0,9.390896047997915
1,NSHD,3-9 March 1944,1944,0,8,67,148.0,9.65175427155341
1,NSHD,3-9 March 1944,1944,0,8,68,143.0,9.325681492109037
1,NSHD,3-9 March 1944,1944,0,8,69,149.0,9.716968827442285
1,NSHD,3-9 March 1945,1945,0,8,25,3.0,0.1956436676666232
1,NSHD,3-9 March 1945,1945,0,8,26,10.0,0.652145558888744
1,NSHD,3-9 March 1945,1945,0,8,27,9.0,0.5869310029998697
1,NSHD,3-9 March 1945,1945,0,8,28,18.0,1.1738620059997393
1,NSHD,3-9 March 1945,1945,0,8,29,6.0,0.3912873353332464
1,NSHD,3-9 March 1945,1945,0,8,30,9.0,0.5869310029998697
1,NSHD,3-9 March 1945,1945,0,8,31,8.0,0.5217164471109951
1,NSHD,3-9 March 1945,1945,0,8,32,12.0,0.7825746706664928
1,NSHD,3-9 March 1945,1945,0,8,33,8.0,0.5217164471109951
1,NSHD,3-9 March 1945,1945,0,8,34,16.0,1.0434328942219901
1,NSHD,3-9 March 1945,1945,0,8,35,12.0,0.7825746706664928
1,NSHD,3-9 March 1945,1945,0,8,36,13.0,0.8477892265553671
1,NSHD,3-9 March 1945,1945,0,8,37,17.0,1.1086474501108647
1,NSHD,3-9 March 1945,1945,0,8,38,11.0,0.7173601147776184
1,NSHD,3-9 March 1945,1945,0,8,39,15.0,0.978218338333116
1,NSHD,3-9 March 1945,1945,0,8,40,19.0,1.2390765618886135
1,NSHD,3-9 March 1945,1945,0,8,41,17.0,1.1086474501108647
1,NSHD,3-9 March 1945,1945,0,8,42,19.0,1.2390765618886135
1,NSHD,3-9 March 1945,1945,0,8,43,23.0,1.4999347854441112
1,NSHD,3-9 March 1945,1945,0,8,44,29.0,1.8912221207773574
1,NSHD,3-9 March 1945,1945,0,8,45,29.0,1.8912221207773574
1,NSHD,3-9 March 1945,1945,0,8,46,17.0,1.1086474501108647
1,NSHD,3-9 March 1945,1945,0,8,47,30.0,1.956436676666232
1,NSHD,3-9 March 1945,1945,0,8,48,30.0,1.956436676666232
1,NSHD,3-9 March 1945,1945,0,8,49,27.0,1.7607930089996087
1,NSHD,3-9 March 1945,1945,0,8,50,38.0,2.478153123777227
1,NSHD,3-9 March 1945,1945,0,8,51,49.0,3.1955132385548453
1,NSHD,3-9 March 1945,1945,0,8,52,55.0,3.586800573888092
1,NSHD,3-9 March 1945,1945,0,8,53,58.0,3.782444241554715
1,NSHD,3-9 March 1945,1945,0,8,54,45.0,2.9346550149993478
1,NSHD,3-9 March 1945,1945,0,8,55,53.0,3.456371462110343
1,NSHD,3-9 March 1945,1945,0,8,56,66.0,4.30416068866571
1,NSHD,3-9 March 1945,1945,0,8,57,66.0,4.30416068866571
1,NSHD,3-9 March 1945,1945,0,8,58,73.0,4.760662579887831
1,NSHD,3-9 March 1945,1945,0,8,59,67.0,4.369375244554585
1,NSHD,3-9 March 1945,1945,0,8,60,79.0,5.151949915221077
1,NSHD,3-9 March 1945,1945,0,8,61,101.0,6.586670144776314
1,NSHD,3-9 March 1945,1945,0,8,62,88.0,5.738880918220947
1,NSHD,3-9 March 1945,1945,0,8,63,95.0,6.195382809443068
1,NSHD,3-9 March 1945,1945,0,8,64,91.0,5.93452458588757
1,NSHD,3-9 March 1945,1945,0,8,65,104.0,6.782313812442937
1,NSHD,3-9 March 1945,1945,0,8,66,104.0,6.782313812442937
1,NSHD,3-9 March 1945,1945,0,8,67,127.0,8.282248597887047
1,NSHD,3-9 March 1945,1945,0,8,68,122.0,7.956175818442675
1,NSHD,3-9 March 1946,1946,1,8,24,5.0,0.326072779444372
1,NSHD,3-9 March 1946,1946,1,8,25,12.0,0.7825746706664928
1,NSHD,3-9 March 1946,1946,1,8,26,12.0,0.7825746706664928
1,NSHD,3-9 March 1946,1946,1,8,27,10.0,0.652145558888744
1,NSHD,3-9 March 1946,1946,1,8,28,9.0,0.5869310029998697
1,NSHD,3-9 March 1946,1946,1,8,29,11.0,0.7173601147776184
1,NSHD,3-9 March 1946,1946,1,8,30,8.0,0.5217164471109951
1,NSHD,3-9 March 1946,1946,1,8,31,3.0,0.1956436676666232
1,NSHD,3-9 March 1946,1946,1,8,32,12.0,0.7825746706664928
1,NSHD,3-9 March 1946,1946,1,8,33,9.0,0.5869310029998697
1,NSHD,3-9 March 1946,1946,1,8,34,15.0,0.978218338333116
1,NSHD,3-9 March 1946,1946,1,8,35,16.0,1.0434328942219901
1,NSHD,3-9 March 1946,1946,1,8,36,18.0,1.1738620059997393
1,NSHD,3-9 March 1946,1946,1,8,37,13.0,0.8477892265553671
1,NSHD,3-9 March 1946,1946,1,8,38,12.0,0.7825746706664928
1,NSHD,3-9 March 1946,1946,1,8,39,15.0,0.978218338333116
1,NSHD,3-9 March 1946,1946,1,8,40,14.0,0.9130037824442415
1,NSHD,3-9 March 1946,1946,1,8,41,21.0,1.3695056736663622
1,NSHD,3-9 March 1946,1946,1,8,42,23.0,1.4999347854441112
1,NSHD,3-9 March 1946,1946,1,8,43,17.0,1.1086474501108647
1,NSHD,3-9 March 1946,1946,1,8,44,27.0,1.7607930089996087
1,NSHD,3-9 March 1946,1946,1,8,45,28.0,1.826007564888483
1,NSHD,3-9 March 1946,1946,1,8,46,32.0,2.0868657884439803
1,NSHD,3-9 March 1946,1946,1,8,47,35.0,2.282509456110604
1,NSHD,3-9 March 1946,1946,1,8,48,36.0,2.3477240119994787
1,NSHD,3-9 March 1946,1946,1,8,49,38.0,2.478153123777227
1,NSHD,3-9 March 1946,1946,1,8,50,49.0,3.1955132385548453
1,NSHD,3-9 March 1946,1946,1,8,51,57.0,3.7172296856658407
1,NSHD,3-9 March 1946,1946,1,8,52,48.0,3.130298682665971
1,NSHD,3-9 March 1946,1946,1,8,53,59.0,3.8476587974435894
1,NSHD,3-9 March 1946,1946,1,8,54,58.0,3.782444241554715
1,NSHD,3-9 March 1946,1946,1,8,55,68.0,4.434589800443459
1,NSHD,3-9 March 1946,1946,1,8,56,70.0,4.565018912221208
1,NSHD,3-9 March 1946,1946,1,8,57,59.0,3.8476587974435894
1,NSHD,3-9 March 1946,1946,1,8,58,77.0,5.0215208034433285
1,NSHD,3-9 March 1946,1946,1,8,59,93.0,6.064953697665319
1,NSHD,3-9 March 1946,1946,1,8,60,91.0,5.93452458588757
1,NSHD,3-9 March 1946,1946,1,8,61,110.0,7.173601147776184
1,NSHD,3-9 March 1946,1946,1,8,62,91.0,5.93452458588757
1,NSHD,3-9 March 1946,1946,1,8,63,102.0,6.651884700665189
1,NSHD,3-9 March 1946,1946,1,8,64,125.0,8.1518194861093
1,NSHD,3-9 March 1946,1946,1,8,65,139.0,9.064823268553543
1,NSHD,3-9 March 1946,1946,1,8,66,121.0,7.890961262553802
1,NSHD,3-9 March 1946,1946,1,8,67,109.0,7.108386591887309
1,NSHD,3-9 March 1947,1947,0,8,23,20.0,1.304291117777488
1,NSHD,3-9 March 1947,1947,0,8,24,10.0,0.652145558888744
1,NSHD,3-9 March 1947,1947,0,8,25,8.0,0.5217164471109951
1,NSHD,3-9 March 1947,1947,0,8,26,15.0,0.978218338333116
1,NSHD,3-9 March 1947,1947,0,8,27,9.0,0.5869310029998697
1,NSHD,3-9 March 1947,1947,0,8,28,17.0,1.1086474501108647
1,NSHD,3-9 March 1947,1947,0,8,29,14.0,0.9130037824442415
1,NSHD,3-9 March 1947,1947,0,8,30,15.0,0.978218338333116
1,NSHD,3-9 March 1947,1947,0,8,31,12.0,0.7825746706664928
1,NSHD,3-9 March 1947,1947,0,8,32,9.0,0.5869310029998697
1,NSHD,3-9 March 1947,1947,0,8,33,17.0,1.1086474501108647
1,NSHD,3-9 March 1947,1947,0,8,34,21.0,1.3695056736663622
1,NSHD,3-9 March 1947,1947,0,8,35,21.0,1.3695056736663622
1,NSHD,3-9 March 1947,1947,0,8,36,24.0,1.5651493413329856
1,NSHD,3-9 March 1947,1947,0,8,37,14.0,0.9130037824442415
1,NSHD,3-9 March 1947,1947,0,8,38,18.0,1.1738620059997393
1,NSHD,3-9 March 1947,1947,0,8,39,13.0,0.8477892265553671
1,NSHD,3-9 March 1947,1947,0,8,40,12.0,0.7825746706664928
1,NSHD,3-9 March 1947,1947,0,8,41,31.0,2.0216512325551066
1,NSHD,3-9 March 1947,1947,0,8,42,21.0,1.3695056736663622
1,NSHD,3-9 March 1947,1947,0,8,43,26.0,1.6955784531107343
1,NSHD,3-9 March 1947,1947,0,8,44,40.0,2.608582235554976
1,NSHD,3-9 March 1947,1947,0,8,45,25.0,1.63036389722186
1,NSHD,3-9 March 1947,1947,0,8,46,47.0,3.0650841267770965
1,NSHD,3-9 March 1947,1947,0,8,47,37.0,2.4129385678883524
1,NSHD,3-9 March 1947,1947,0,8,48,42.0,2.7390113473327244
1,NSHD,3-9 March 1947,1947,0,8,49,38.0,2.478153123777227
1,NSHD,3-9 March 1947,1947,0,8,50,50.0,3.26072779444372
1,NSHD,3-9 March 1947,1947,0,8,51,47.0,3.0650841267770965
1,NSHD,3-9 March 1947,1947,0,8,52,64.0,4.173731576887961
1,NSHD,3-9 March 1947,1947,0,8,53,60.0,3.912873353332464
1,NSHD,3-9 March 1947,1947,0,8,54,66.0,4.30416068866571
1,NSHD,3-9 March 1947,1947,0,8,55,75.0,4.89109169166558
1,NSHD,3-9 March 1947,1947,0,8,56,73.0,4.760662579887831
1,NSHD,3-9 March 1947,1947,0,8,57,88.0,5.738880918220947
1,NSHD,3-9 March 1947,1947,0,8,58,85.0,5.543237250554324
1,NSHD,3-9 March 1947,1947,0,8,59,81.0,5.282379026998826
1,NSHD,3-9 March 1947,1947,0,8,60,87.0,5.673666362332073
1,NSHD,3-9 March 1947,1947,0,8,61,96.0,6.260597365331942
1,NSHD,3-9 March 1947,1947,0,8,62,120.0,7.825746706664928
1,NSHD,3-9 March 1947,1947,0,8,63,143.0,9.325681492109037
1,NSHD,3-9 March 1947,1947,0,8,64,154.0,10.043041606886657
1,NSHD,3-9 March 1947,1947,0,8,65,150.0,9.78218338333116
1,NSHD,3-9 March 1947,1947,0,8,66,149.0,9.716968827442285
1,NSHD,3-9 March 1948,1948,0,8,22,15.0,0.978218338333116
1,NSHD,3-9 March 1948,1948,0,8,23,11.0,0.7173601147776184
1,NSHD,3-9 March 1948,1948,0,8,24,16.0,1.0434328942219901
1,NSHD,3-9 March 1948,1948,0,8,25,11.0,0.7173601147776184
1,NSHD,3-9 March 1948,1948,0,8,26,7.0,0.45650189122212076
1,NSHD,3-9 March 1948,1948,0,8,27,5.0,0.326072779444372
1,NSHD,3-9 March 1948,1948,0,8,28,9.0,0.5869310029998697
1,NSHD,3-9 March 1948,1948,0,8,29,12.0,0.7825746706664928
1,NSHD,3-9 March 1948,1948,0,8,30,14.0,0.9130037824442415
1,NSHD,3-9 March 1948,1948,0,8,31,12.0,0.7825746706664928
1,NSHD,3-9 March 1948,1948,0,8,32,9.0,0.5869310029998697
1,NSHD,3-9 March 1948,1948,0,8,33,11.0,0.7173601147776184
1,NSHD,3-9 March 1948,1948,0,8,34,9.0,0.5869310029998697
1,NSHD,3-9 March 1948,1948,0,8,35,17.0,1.1086474501108647
1,NSHD,3-9 March 1948,1948,0,8,36,17.0,1.1086474501108647
1,NSHD,3-9 March 1948,1948,0,8,37,17.0,1.1086474501108647
1,NSHD,3-9 March 1948,1948,0,8,38,23.0,1.4999347854441112
1,NSHD,3-9 March 1948,1948,0,8,39,18.0,1.1738620059997393
1,NSHD,3-9 March 1948,1948,0,8,40,17.0,1.1086474501108647
1,NSHD,3-9 March 1948,1948,0,8,41,26.0,1.6955784531107343
1,NSHD,3-9 March 1948,1948,0,8,42,27.0,1.7607930089996087
1,NSHD,3-9 March 1948,1948,0,8,43,31.0,2.0216512325551066
1,NSHD,3-9 March 1948,1948,0,8,44,17.0,1.1086474501108647
1,NSHD,3-9 March 1948,1948,0,8,45,43.0,2.804225903221599
1,NSHD,3-9 March 1948,1948,0,8,46,32.0,2.0868657884439803
1,NSHD,3-9 March 1948,1948,0,8,47,26.0,1.6955784531107343
1,NSHD,3-9 March 1948,1948,0,8,48,35.0,2.282509456110604
1,NSHD,3-9 March 1948,1948,0,8,49,35.0,2.282509456110604
1,NSHD,3-9 March 1948,1948,0,8,50,46.0,2.9998695708882224
1,NSHD,3-9 March 1948,1948,0,8,51,56.0,3.652015129776966
1,NSHD,3-9 March 1948,1948,0,8,52,74.0,4.825877135776705
1,NSHD,3-9 March 1948,1948,0,8,53,54.0,3.5215860179992173
1,NSHD,3-9 March 1948,1948,0,8,54,60.0,3.912873353332464
1,NSHD,3-9 March 1948,1948,0,8,55,79.0,5.151949915221077
1,NSHD,3-9 March 1948,1948,0,8,56,75.0,4.89109169166558
1,NSHD,3-9 March 1948,1948,0,8,57,81.0,5.282379026998826
1,NSHD,3-9 March 1948,1948,0,8,58,83.0,5.412808138776575
1,NSHD,3-9 March 1948,1948,0,8,59,98.0,6.3910264771096905
1,NSHD,3-9 March 1948,1948,0,8,60,98.0,6.3910264771096905
1,NSHD,3-9 March 1948,1948,0,8,61,107.0,6.977957480109561
1,NSHD,3-9 March 1948,1948,0,8,62,94.0,6.130168253554193
1,NSHD,3-9 March 1948,1948,0,8,63,126.0,8.217034041998174
1,NSHD,3-9 March 1948,1948,0,8,64,101.0,6.586670144776314
1,NSHD,3-9 March 1948,1948,0,8,65,126.0,8.217034041998174
1,NSHD,31-6 March/April 1944,1944,0,9,26,15.0,0.978218338333116
1,NSHD,31-6 March/April 1944,1944,0,9,27,15.0,0.978218338333116
1,NSHD,31-6 March/April 1944,1944,0,9,28,7.0,0.45650189122212076
1,NSHD,31-6 March/April 1944,1944,0,9,29,8.0,0.5217164471109951
1,NSHD,31-6 March/April 1944,1944,0,9,30,15.0,0.978218338333116
1,NSHD,31-6 March/April 1944,1944,0,9,31,7.0,0.45650189122212076
1,NSHD,31-6 March/April 1944,1944,0,9,32,7.0,0.45650189122212076
1,NSHD,31-6 March/April 1944,1944,0,9,33,8.0,0.5217164471109951
1,NSHD,31-6 March/April 1944,1944,0,9,34,22.0,1.4347202295552368
1,NSHD,31-6 March/April 1944,1944,0,9,35,17.0,1.1086474501108647
1,NSHD,31-6 March/April 1944,1944,0,9,36,17.0,1.1086474501108647
1,NSHD,31-6 March/April 1944,1944,0,9,37,14.0,0.9130037824442415
1,NSHD,31-6 March/April 1944,1944,0,9,38,23.0,1.4999347854441112
1,NSHD,31-6 March/April 1944,1944,0,9,39,20.0,1.304291117777488
1,NSHD,31-6 March/April 1944,1944,0,9,40,18.0,1.1738620059997393
1,NSHD,31-6 March/April 1944,1944,0,9,41,22.0,1.4347202295552368
1,NSHD,31-6 March/April 1944,1944,0,9,42,26.0,1.6955784531107343
1,NSHD,31-6 March/April 1944,1944,0,9,43,21.0,1.3695056736663622
1,NSHD,31-6 March/April 1944,1944,0,9,44,30.0,1.956436676666232
1,NSHD,31-6 March/April 1944,1944,0,9,45,41.0,2.6737967914438503
1,NSHD,31-6 March/April 1944,1944,0,9,46,27.0,1.7607930089996087
1,NSHD,31-6 March/April 1944,1944,0,9,47,37.0,2.4129385678883524
1,NSHD,31-6 March/April 1944,1944,0,9,48,43.0,2.804225903221599
1,NSHD,31-6 March/April 1944,1944,0,9,49,54.0,3.5215860179992173
1,NSHD,31-6 March/April 1944,1944,0,9,50,50.0,3.26072779444372
1,NSHD,31-6 March/April 1944,1944,0,9,51,44.0,2.8694404591104736
1,NSHD,31-6 March/April 1944,1944,0,9,52,52.0,3.3911569062214686
1,NSHD,31-6 March/April 1944,1944,0,9,53,57.0,3.7172296856658407
1,NSHD,31-6 March/April 1944,1944,0,9,54,48.0,3.130298682665971
1,NSHD,31-6 March/April 1944,1944,0,9,55,77.0,5.0215208034433285
1,NSHD,31-6 March/April 1944,1944,0,9,56,78.0,5.086735359332203
1,NSHD,31-6 March/April 1944,1944,0,9,57,100.0,6.52145558888744
1,NSHD,31-6 March/April 1944,1944,0,9,58,90.0,5.8693100299986956
1,NSHD,31-6 March/April 1944,1944,0,9,59,92.0,5.999739141776445
1,NSHD,31-6 March/April 1944,1944,0,9,60,104.0,6.782313812442937
1,NSHD,31-6 March/April 1944,1944,0,9,61,104.0,6.782313812442937
1,NSHD,31-6 March/April 1944,1944,0,9,62,127.0,8.282248597887047
1,NSHD,31-6 March/April 1944,1944,0,9,63,139.0,9.064823268553543
1,NSHD,31-6 March/April 1944,1944,0,9,64,115.0,7.499673927220556
1,NSHD,31-6 March/April 1944,1944,0,9,65,148.0,9.65175427155341
1,NSHD,31-6 March/April 1944,1944,0,9,66,162.0,10.564758053997652
1,NSHD,31-6 March/April 1944,1944,0,9,67,158.0,10.303899830442154
1,NSHD,31-6 March/April 1944,1944,0,9,68,166.0,10.82561627755315
1,NSHD,31-6 March/April 1944,1944,0,9,69,165.0,10.760401721664277
1,NSHD,31-6 March/April 1945,1945,0,9,25,9.0,0.5869310029998697
1,NSHD,31-6 March/April 1945,1945,0,9,26,7.0,0.45650189122212076
1,NSHD,31-6 March/April 1945,1945,0,9,27,6.0,0.3912873353332464
1,NSHD,31-6 March/April 1945,1945,0,9,28,11.0,0.7173601147776184
1,NSHD,31-6 March/April 1945,1945,0,9,29,12.0,0.7825746706664928
1,NSHD,31-6 March/April 1945,1945,0,9,30,17.0,1.1086474501108647
1,NSHD,31-6 March/April 1945,1945,0,9,31,9.0,0.5869310029998697
1,NSHD,31-6 March/April 1945,1945,0,9,32,10.0,0.652145558888744
1,NSHD,31-6 March/April 1945,1945,0,9,33,10.0,0.652145558888744
1,NSHD,31-6 March/April 1945,1945,0,9,34,9.0,0.5869310029998697
1,NSHD,31-6 March/April 1945,1945,0,9,35,11.0,0.7173601147776184
1,NSHD,31-6 March/April 1945,1945,0,9,36,11.0,0.7173601147776184
1,NSHD,31-6 March/April 1945,1945,0,9,37,17.0,1.1086474501108647
1,NSHD,31-6 March/April 1945,1945,0,9,38,18.0,1.1738620059997393
1,NSHD,31-6 March/April 1945,1945,0,9,39,18.0,1.1738620059997393
1,NSHD,31-6 March/April 1945,1945,0,9,40,17.0,1.1086474501108647
1,NSHD,31-6 March/April 1945,1945,0,9,41,10.0,0.652145558888744
1,NSHD,31-6 March/April 1945,1945,0,9,42,23.0,1.4999347854441112
1,NSHD,31-6 March/April 1945,1945,0,9,43,20.0,1.304291117777488
1,NSHD,31-6 March/April 1945,1945,0,9,44,32.0,2.0868657884439803
1,NSHD,31-6 March/April 1945,1945,0,9,45,34.0,2.2172949002217295
