author_id,n_papers,paper_share
Harris KM,112,0.042042042042042045
Halpern CT,104,0.03903903903903904
Beaver KM,69,0.0259009009009009
Gordon-Larsen P,56,0.021021021021021023
Kim J,49,0.01839339339339339
Nagata JM,40,0.015015015015015015
Boardman JD,36,0.013513513513513514
Testa A,32,0.012012012012012012
Jackson DB,31,0.011636636636636636
Shanahan MJ,31,0.011636636636636636
Richmond TK,29,0.010885885885885885
Guo G,25,0.009384384384384385
Haberstick BC,25,0.009384384384384385
Wickrama KA,25,0.009384384384384385
Everett BG,23,0.008633633633633633
Ford CA,23,0.008633633633633633
Fletcher JM,22,0.008258258258258258
Hummer RA,22,0.008258258258258258
Hussey JM,22,0.008258258258258258
Gaydosh L,21,0.007882882882882882
Hewitt JK,21,0.007882882882882882
Vaughn MG,21,0.007882882882882882
Khan MR,20,0.0075075075075075074
Milliren CE,20,0.0075075075075075074
Mollborn S,20,0.0075075075075075074
Smolen A,20,0.0075075075075075074
Aiello AE,19,0.007132132132132132
Domingue BW,19,0.007132132132132132
Ganson KT,19,0.007132132132132132
Gooding HC,19,0.007132132132132132
Lessem JM,19,0.007132132132132132
Russell ST,19,0.007132132132132132
Suglia SF,19,0.007132132132132132
Wright JP,19,0.007132132132132132
McDade TW,18,0.006756756756756757
Popkin BM,18,0.006756756756756757
Barnes JC,17,0.0063813813813813815
Crosnoe R,17,0.0063813813813813815
Harden KP,17,0.0063813813813813815
Hopfer CJ,17,0.0063813813813813815
Vasilenko SA,17,0.0063813813813813815
Fuemmeler BF,16,0.006006006006006006
Miller WC,16,0.006006006006006006
Subramanian SV,16,0.006006006006006006
Elder GH,15,0.00563063063063063
Lakon CM,15,0.00563063063063063
Lee CG,15,0.00563063063063063
Lee J,15,0.00563063063063063
North KE,15,0.00563063063063063
Slutske WS,15,0.00563063063063063
Zhang X,15,0.00563063063063063
Adair LS,14,0.005255255255255256
Boone-Heinonen J,14,0.005255255255255256
DeLisi M,14,0.005255255255255256
Hipp JR,14,0.005255255255255256
Lee H,14,0.005255255255255256
Li Y,14,0.005255255255255256
Mendle J,14,0.005255255255255256
O'Neal CW,14,0.005255255255255256
